year,month,day,hour,Node1,Node2,Buyer
2016,10,7,8,275.6,40.05,16.2
2016,10,7,9,298.35,43.4,16.2
2016,10,7,10,298.7,43.45,16.2
2016,10,7,11,284.75,41.4,16.2
2016,10,7,12,273.35,39.75,16.2
2016,10,7,13,297.4,43.2,16.2
2016,10,7,14,308.4,44.85,16.2
2016,10,7,15,295.7,42.95,16.2
2016,10,7,16,280.8,40.8,16.2
2016,10,7,17,255.2,37.1,16.2
2016,10,7,18,245.75,35.7,16.2
2016,10,7,19,261.25,37.95,16.2
2016,10,7,20,262.2,38.1,16.2
2016,10,7,21,267.85,38.95,16.2
2016,10,7,22,250.1,36.35,16.2
2016,10,7,23,230.05,33.4,16.2
2016,10,7,24,218.1,31.7,16.2
2016,10,8,1,185.85,27,16.2
2016,10,8,2,180.75,26.25,16.2
2016,10,8,3,173.8,25.25,16.2
2016,10,8,4,169.85,24.7,16.2
2016,10,8,5,169.1,24.6,16.2
2016,10,8,6,173.55,25.2,16.2
2016,10,8,7,207.95,30.2,16.2
2016,10,8,8,248.05,36.05,16.2
2016,10,8,9,268.45,39,16.2
2016,10,8,10,268.85,39.05,16.2
2016,10,8,11,256.25,37.2,16.2
2016,10,8,12,245.95,35.75,16.2
2016,10,8,13,267.65,38.9,16.2
2016,10,8,14,277.55,40.35,16.2
2016,10,8,15,266.15,38.7,16.2
2016,10,8,16,252.7,36.75,16.2
2016,10,8,17,229.7,33.35,16.2
2016,10,8,18,221.2,32.15,16.2
2016,10,8,19,235.1,34.2,16.2
2016,10,8,20,236,34.3,16.2
2016,10,8,21,241.05,35.05,16.2
2016,10,8,22,225.1,32.75,16.2
2016,10,8,23,207.05,30.05,16.2
2016,10,8,24,196.3,28.5,16.2
2016,10,9,1,185.85,27,16.2
2016,10,9,2,180.75,26.25,16.2
2016,10,9,3,173.8,25.25,16.2
2016,10,9,4,169.85,24.7,16.2
2016,10,9,5,169.1,24.6,16.2
2016,10,9,6,173.55,25.2,16.2
2016,10,9,7,207.95,30.2,16.2
2016,10,9,8,248.05,36.05,16.2
2016,10,9,9,268.45,39,16.2
2016,10,9,10,268.85,39.05,16.2
2016,10,9,11,256.25,37.2,16.2
2016,10,9,12,245.95,35.75,16.2
2016,10,9,13,267.65,38.9,16.2
2016,10,9,14,277.55,40.35,16.2
2016,10,9,15,266.15,38.7,16.2
2016,10,9,16,252.7,36.75,16.2
2016,10,9,17,229.7,33.35,16.2
2016,10,9,18,221.2,32.15,16.2
2016,10,9,19,235.1,34.2,16.2
2016,10,9,20,236,34.3,16.2
2016,10,9,21,241.05,35.05,16.2
2016,10,9,22,225.1,32.75,16.2
2016,10,9,23,207.05,30.05,16.2
2016,10,9,24,196.3,28.5,16.2
2016,10,10,1,206.5,30,16.2
2016,10,10,2,200.8,29.2,16.2
2016,10,10,3,193.1,28.1,16.2
2016,10,10,4,188.75,27.45,16.2
2016,10,10,5,187.85,27.3,16.2
2016,10,10,6,192.85,28.05,16.2
2016,10,10,7,231.1,33.55,16.2
2016,10,10,8,275.6,40.05,16.2
2016,10,10,9,298.35,43.4,16.2
2016,10,10,10,298.7,43.45,16.2
2016,10,10,11,284.75,41.4,16.2
2016,10,10,12,273.35,39.75,16.2
2016,10,10,13,297.4,43.2,16.2
2016,10,10,14,308.4,44.85,16.2
2016,10,10,15,295.7,42.95,16.2
2016,10,10,16,280.8,40.8,16.2
2016,10,10,17,255.2,37.1,16.2
2016,10,10,18,245.75,35.7,16.2
2016,10,10,19,261.25,37.95,16.2
2016,10,10,20,262.2,38.1,16.2
2016,10,10,21,267.85,38.95,16.2
2016,10,10,22,250.1,36.35,16.2
2016,10,10,23,230.05,33.4,16.2
2016,10,10,24,218.1,31.7,16.2
2016,10,11,1,206.5,30,16.2
2016,10,11,2,200.8,29.2,16.2
2016,10,11,3,193.1,28.1,16.2
2016,10,11,4,188.75,27.45,16.2
2016,10,11,5,187.85,27.3,16.2
2016,10,11,6,192.85,28.05,16.2
2016,10,11,7,231.1,33.55,16.2
2016,10,11,8,275.6,40.05,16.2
2016,10,11,9,298.35,43.4,16.2
2016,10,11,10,298.7,43.45,16.2
2016,10,11,11,284.75,41.4,16.2
2016,10,11,12,273.35,39.75,16.2
2016,10,11,13,297.4,43.2,16.2
2016,10,11,14,308.4,44.85,16.2
2016,10,11,15,295.7,42.95,16.2
2016,10,11,16,280.8,40.8,16.2
2016,10,11,17,255.2,37.1,16.2
2016,10,11,18,245.75,35.7,16.2
2016,10,11,19,261.25,37.95,16.2
2016,10,11,20,262.2,38.1,16.2
2016,10,11,21,267.85,38.95,16.2
2016,10,11,22,250.1,36.35,16.2
2016,10,11,23,230.05,33.4,16.2
2016,10,11,24,218.1,31.7,16.2
2016,10,12,1,206.5,30,16.2
2016,10,12,2,200.8,29.2,16.2
2016,10,12,3,193.1,28.1,16.2
2016,10,12,4,188.75,27.45,16.2
2016,10,12,5,187.85,27.3,16.2
2016,10,12,6,192.85,28.05,16.2
2016,10,12,7,231.1,33.55,16.2
2016,10,12,8,275.6,40.05,16.2
2016,10,12,9,298.35,43.4,16.2
2016,10,12,10,298.7,43.45,16.2
2016,10,12,11,284.75,41.4,16.2
2016,10,12,12,273.35,39.75,16.2
2016,10,12,13,297.4,43.2,16.2
2016,10,12,14,308.4,44.85,16.2
2016,10,12,15,295.7,42.95,16.2
2016,10,12,16,280.8,40.8,16.2
2016,10,12,17,255.2,37.1,16.2
2016,10,12,18,245.75,35.7,16.2
2016,10,12,19,261.25,37.95,16.2
2016,10,12,20,262.2,38.1,16.2
2016,10,12,21,267.85,38.95,16.2
2016,10,12,22,250.1,36.35,16.2
2016,10,12,23,230.05,33.4,16.2
2016,10,12,24,218.1,31.7,16.2
2016,10,13,1,206.5,30,16.2
2016,10,13,2,200.8,29.2,16.2
2016,10,13,3,193.1,28.1,16.2
2016,10,13,4,188.75,27.45,16.2
2016,10,13,5,187.85,27.3,16.2
2016,10,13,6,192.85,28.05,16.2
2016,10,13,7,231.1,33.55,16.2
2016,10,13,8,275.6,40.05,16.2
2016,10,13,9,298.35,43.4,16.2
2016,10,13,10,298.7,43.45,16.2
2016,10,13,11,284.75,41.4,16.2
2016,10,13,12,273.35,39.75,16.2
2016,10,13,13,297.4,43.2,16.2
2016,10,13,14,308.4,44.85,16.2
2016,10,13,15,295.7,42.95,16.2
2016,10,13,16,280.8,40.8,16.2
2016,10,13,17,255.2,37.1,16.2
2016,10,13,18,245.75,35.7,16.2
2016,10,13,19,261.25,37.95,16.2
2016,10,13,20,262.2,38.1,16.2
2016,10,13,21,267.85,38.95,16.2
2016,10,13,22,250.1,36.35,16.2
2016,10,13,23,230.05,33.4,16.2
2016,10,13,24,218.1,31.7,16.2
2016,10,14,1,206.5,30,16.2
2016,10,14,2,200.8,29.2,16.2
2016,10,14,3,193.1,28.1,16.2
2016,10,14,4,188.75,27.45,16.2
2016,10,14,5,187.85,27.3,16.2
2016,10,14,6,192.85,28.05,16.2
2016,10,14,7,231.1,33.55,16.2
2016,10,14,8,275.6,40.05,16.2
2016,10,14,9,298.35,43.4,16.2
2016,10,14,10,298.7,43.45,16.2
2016,10,14,11,284.75,41.4,16.2
2016,10,14,12,273.35,39.75,16.2
2016,10,14,13,297.4,43.2,16.2
2016,10,14,14,308.4,44.85,16.2
2016,10,14,15,295.7,42.95,16.2
2016,10,14,16,280.8,40.8,16.2
2016,10,14,17,255.2,37.1,16.2
2016,10,14,18,245.75,35.7,16.2
2016,10,14,19,261.25,37.95,16.2
2016,10,14,20,262.2,38.1,16.2
2016,10,14,21,267.85,38.95,16.2
2016,10,14,22,250.1,36.35,16.2
2016,10,14,23,230.05,33.4,16.2
2016,10,14,24,218.1,31.7,16.2
2016,10,15,1,185.85,27,16.2
2016,10,15,2,180.75,26.25,16.2
2016,10,15,3,173.8,25.25,16.2
2016,10,15,4,169.85,24.7,16.2
2016,10,15,5,169.1,24.6,16.2
2016,10,15,6,173.55,25.2,16.2
2016,10,15,7,207.95,30.2,16.2
2016,10,15,8,248.05,36.05,16.2
2016,10,15,9,268.45,39,16.2
2016,10,15,10,268.85,39.05,16.2
2016,10,15,11,256.25,37.2,16.2
2016,10,15,12,245.95,35.75,16.2
2016,10,15,13,267.65,38.9,16.2
2016,10,15,14,277.55,40.35,16.2
2016,10,15,15,266.15,38.7,16.2
2016,10,15,16,252.7,36.75,16.2
2016,10,15,17,229.7,33.35,16.2
2016,10,15,18,221.2,32.15,16.2
2016,10,15,19,235.1,34.2,16.2
2016,10,15,20,236,34.3,16.2
2016,10,15,21,241.05,35.05,16.2
2016,10,15,22,225.1,32.75,16.2
2016,10,15,23,207.05,30.05,16.2
2016,10,15,24,196.3,28.5,16.2
2016,10,16,1,185.85,27,16.2
2016,10,16,2,180.75,26.25,16.2
2016,10,16,3,173.8,25.25,16.2
2016,10,16,4,169.85,24.7,16.2
2016,10,16,5,169.1,24.6,16.2
2016,10,16,6,173.55,25.2,16.2
2016,10,16,7,207.95,30.2,16.2
2016,10,16,8,248.05,36.05,16.2
2016,10,16,9,268.45,39,16.2
2016,10,16,10,268.85,39.05,16.2
2016,10,16,11,256.25,37.2,16.2
2016,10,16,12,245.95,35.75,16.2
2016,10,16,13,267.65,38.9,16.2
2016,10,16,14,277.55,40.35,16.2
2016,10,16,15,266.15,38.7,16.2
2016,10,16,16,252.7,36.75,16.2
2016,10,16,17,229.7,33.35,16.2
2016,10,16,18,221.2,32.15,16.2
2016,10,16,19,235.1,34.2,16.2
2016,10,16,20,236,34.3,16.2
2016,10,16,21,241.05,35.05,16.2
2016,10,16,22,225.1,32.75,16.2
2016,10,16,23,207.05,30.05,16.2
2016,10,16,24,196.3,28.5,16.2
2016,10,17,1,206.5,30,16.2
2016,10,17,2,200.8,29.2,16.2
2016,10,17,3,193.1,28.1,16.2
2016,10,17,4,188.75,27.45,16.2
2016,10,17,5,187.85,27.3,16.2
2016,10,17,6,192.85,28.05,16.2
2016,10,17,7,231.1,33.55,16.2
2016,10,17,8,275.6,40.05,16.2
2016,10,17,9,298.35,43.4,16.2
2016,10,17,10,298.7,43.45,16.2
2016,10,17,11,284.75,41.4,16.2
2016,10,17,12,273.35,39.75,16.2
2016,10,17,13,297.4,43.2,16.2
2016,10,17,14,308.4,44.85,16.2
2016,10,17,15,295.7,42.95,16.2
2016,10,17,16,280.8,40.8,16.2
2016,10,17,17,255.2,37.1,16.2
2016,10,17,18,245.75,35.7,16.2
2016,10,17,19,261.25,37.95,16.2
2016,10,17,20,262.2,38.1,16.2
2016,10,17,21,267.85,38.95,16.2
2016,10,17,22,250.1,36.35,16.2
2016,10,17,23,230.05,33.4,16.2
2016,10,17,24,218.1,31.7,16.2
2016,10,18,1,206.5,30,16.2
2016,10,18,2,200.8,29.2,16.2
2016,10,18,3,193.1,28.1,16.2
2016,10,18,4,188.75,27.45,16.2
2016,10,18,5,187.85,27.3,16.2
2016,10,18,6,192.85,28.05,16.2
2016,10,18,7,231.1,33.55,16.2
2016,10,18,8,275.6,40.05,16.2
2016,10,18,9,298.35,43.4,16.2
2016,10,18,10,298.7,43.45,16.2
2016,10,18,11,284.75,41.4,16.2
2016,10,18,12,273.35,39.75,16.2
2016,10,18,13,297.4,43.2,16.2
2016,10,18,14,308.4,44.85,16.2
2016,10,18,15,295.7,42.95,16.2
2016,10,18,16,280.8,40.8,16.2
2016,10,18,17,255.2,37.1,16.2
2016,10,18,18,245.75,35.7,16.2
2016,10,18,19,261.25,37.95,16.2
2016,10,18,20,262.2,38.1,16.2
2016,10,18,21,267.85,38.95,16.2
2016,10,18,22,250.1,36.35,16.2
2016,10,18,23,230.05,33.4,16.2
2016,10,18,24,218.1,31.7,16.2
2016,10,19,1,206.5,30,16.2
2016,10,19,2,200.8,29.2,16.2
2016,10,19,3,193.1,28.1,16.2
2016,10,19,4,188.75,27.45,16.2
2016,10,19,5,187.85,27.3,16.2
2016,10,19,6,192.85,28.05,16.2
2016,10,19,7,231.1,33.55,16.2
2016,10,19,8,275.6,40.05,16.2
2016,10,19,9,298.35,43.4,16.2
2016,10,19,10,298.7,43.45,16.2
2016,10,19,11,284.75,41.4,16.2
2016,10,19,12,273.35,39.75,16.2
2016,10,19,13,297.4,43.2,16.2
2016,10,19,14,308.4,44.85,16.2
2016,10,19,15,295.7,42.95,16.2
2016,10,19,16,280.8,40.8,16.2
2016,10,19,17,255.2,37.1,16.2
2016,10,19,18,245.75,35.7,16.2
2016,10,19,19,261.25,37.95,16.2
2016,10,19,20,262.2,38.1,16.2
2016,10,19,21,267.85,38.95,16.2
2016,10,19,22,250.1,36.35,16.2
2016,10,19,23,230.05,33.4,16.2
2016,10,19,24,218.1,31.7,16.2
2016,10,20,1,206.5,30,16.2
2016,10,20,2,200.8,29.2,16.2
2016,10,20,3,193.1,28.1,16.2
2016,10,20,4,188.75,27.45,16.2
2016,10,20,5,187.85,27.3,16.2
2016,10,20,6,192.85,28.05,16.2
2016,10,20,7,231.1,33.55,16.2
2016,10,20,8,275.6,40.05,16.2
2016,10,20,9,298.35,43.4,16.2
2016,10,20,10,298.7,43.45,16.2
2016,10,20,11,284.75,41.4,16.2
2016,10,20,12,273.35,39.75,16.2
2016,10,20,13,297.4,43.2,16.2
2016,10,20,14,308.4,44.85,16.2
2016,10,20,15,295.7,42.95,16.2
2016,10,20,16,280.8,40.8,16.2
2016,10,20,17,255.2,37.1,16.2
2016,10,20,18,245.75,35.7,16.2
2016,10,20,19,261.25,37.95,16.2
2016,10,20,20,262.2,38.1,16.2
2016,10,20,21,267.85,38.95,16.2
2016,10,20,22,250.1,36.35,16.2
2016,10,20,23,230.05,33.4,16.2
2016,10,20,24,218.1,31.7,16.2
2016,10,21,1,206.5,30,16.2
2016,10,21,2,200.8,29.2,16.2
2016,10,21,3,193.1,28.1,16.2
2016,10,21,4,188.75,27.45,16.2
2016,10,21,5,187.85,27.3,16.2
2016,10,21,6,192.85,28.05,16.2
2016,10,21,7,231.1,33.55,16.2
2016,10,21,8,275.6,40.05,16.2
2016,10,21,9,298.35,43.4,16.2
2016,10,21,10,298.7,43.45,16.2
2016,10,21,11,284.75,41.4,16.2
2016,10,21,12,273.35,39.75,16.2
2016,10,21,13,297.4,43.2,16.2
2016,10,21,14,308.4,44.85,16.2
2016,10,21,15,295.7,42.95,16.2
2016,10,21,16,280.8,40.8,16.2
2016,10,21,17,255.2,37.1,16.2
2016,10,21,18,245.75,35.7,16.2
2016,10,21,19,261.25,37.95,16.2
2016,10,21,20,262.2,38.1,16.2
2016,10,21,21,267.85,38.95,16.2
2016,10,21,22,250.1,36.35,16.2
2016,10,21,23,230.05,33.4,16.2
2016,10,21,24,218.1,31.7,16.2
2016,10,22,1,185.85,27,16.2
2016,10,22,2,180.75,26.25,16.2
2016,10,22,3,173.8,25.25,16.2
2016,10,22,4,169.85,24.7,16.2
2016,10,22,5,169.1,24.6,16.2
2016,10,22,6,173.55,25.2,16.2
2016,10,22,7,207.95,30.2,16.2
2016,10,22,8,248.05,36.05,16.2
2016,10,22,9,268.45,39,16.2
2016,10,22,10,268.85,39.05,16.2
2016,10,22,11,256.25,37.2,16.2
2016,10,22,12,245.95,35.75,16.2
2016,10,22,13,267.65,38.9,16.2
2016,10,22,14,277.55,40.35,16.2
2016,10,22,15,266.15,38.7,16.2
2016,10,22,16,252.7,36.75,16.2
2016,10,22,17,229.7,33.35,16.2
2016,10,22,18,221.2,32.15,16.2
2016,10,22,19,235.1,34.2,16.2
2016,10,22,20,236,34.3,16.2
2016,10,22,21,241.05,35.05,16.2
2016,10,22,22,225.1,32.75,16.2
2016,10,22,23,207.05,30.05,16.2
2016,10,22,24,196.3,28.5,16.2
2016,10,23,1,185.85,27,16.2
2016,10,23,2,180.75,26.25,16.2
2016,10,23,3,173.8,25.25,16.2
2016,10,23,4,169.85,24.7,16.2
2016,10,23,5,169.1,24.6,16.2
2016,10,23,6,173.55,25.2,16.2
2016,10,23,7,207.95,30.2,16.2
2016,10,23,8,248.05,36.05,16.2
2016,10,23,9,268.45,39,16.2
2016,10,23,10,268.85,39.05,16.2
2016,10,23,11,256.25,37.2,16.2
2016,10,23,12,245.95,35.75,16.2
2016,10,23,13,267.65,38.9,16.2
2016,10,23,14,277.55,40.35,16.2
2016,10,23,15,266.15,38.7,16.2
2016,10,23,16,252.7,36.75,16.2
2016,10,23,17,229.7,33.35,16.2
2016,10,23,18,221.2,32.15,16.2
2016,10,23,19,235.1,34.2,16.2
2016,10,23,20,236,34.3,16.2
2016,10,23,21,241.05,35.05,16.2
2016,10,23,22,225.1,32.75,16.2
2016,10,23,23,207.05,30.05,16.2
2016,10,23,24,196.3,28.5,16.2
2016,10,24,1,206.5,30,16.2
2016,10,24,2,200.8,29.2,16.2
2016,10,24,3,193.1,28.1,16.2
2016,10,24,4,188.75,27.45,16.2
2016,10,24,5,187.85,27.3,16.2
2016,10,24,6,192.85,28.05,16.2
2016,10,24,7,231.1,33.55,16.2
2016,10,24,8,275.6,40.05,16.2
2016,10,24,9,298.35,43.4,16.2
2016,10,24,10,298.7,43.45,16.2
2016,10,24,11,284.75,41.4,16.2
2016,10,24,12,273.35,39.75,16.2
2016,10,24,13,297.4,43.2,16.2
2016,10,24,14,308.4,44.85,16.2
2016,10,24,15,295.7,42.95,16.2
2016,10,24,16,280.8,40.8,16.2
2016,10,24,17,255.2,37.1,16.2
2016,10,24,18,245.75,35.7,16.2
2016,10,24,19,261.25,37.95,16.2
2016,10,24,20,262.2,38.1,16.2
2016,10,24,21,267.85,38.95,16.2
2016,10,24,22,250.1,36.35,16.2
2016,10,24,23,230.05,33.4,16.2
2016,10,24,24,218.1,31.7,16.2
2016,10,25,1,206.5,30,16.2
2016,10,25,2,200.8,29.2,16.2
2016,10,25,3,193.1,28.1,16.2
2016,10,25,4,188.75,27.45,16.2
2016,10,25,5,187.85,27.3,16.2
2016,10,25,6,192.85,28.05,16.2
2016,10,25,7,231.1,33.55,16.2
2016,10,25,8,275.6,40.05,16.2
2016,10,25,9,298.35,43.4,16.2
2016,10,25,10,298.7,43.45,16.2
2016,10,25,11,284.75,41.4,16.2
2016,10,25,12,273.35,39.75,16.2
2016,10,25,13,297.4,43.2,16.2
2016,10,25,14,308.4,44.85,16.2
2016,10,25,15,295.7,42.95,16.2
2016,10,25,16,280.8,40.8,16.2
2016,10,25,17,255.2,37.1,16.2
2016,10,25,18,245.75,35.7,16.2
2016,10,25,19,261.25,37.95,16.2
2016,10,25,20,262.2,38.1,16.2
2016,10,25,21,267.85,38.95,16.2
2016,10,25,22,250.1,36.35,16.2
2016,10,25,23,230.05,33.4,16.2
2016,10,25,24,218.1,31.7,16.2
2016,10,26,1,206.5,30,16.2
2016,10,26,2,200.8,29.2,16.2
2016,10,26,3,193.1,28.1,16.2
2016,10,26,4,188.75,27.45,16.2
2016,10,26,5,187.85,27.3,16.2
2016,10,26,6,192.85,28.05,16.2
2016,10,26,7,231.1,33.55,16.2
2016,10,26,8,275.6,40.05,16.2
2016,10,26,9,298.35,43.4,16.2
2016,10,26,10,298.7,43.45,16.2
2016,10,26,11,284.75,41.4,16.2
2016,10,26,12,273.35,39.75,16.2
2016,10,26,13,297.4,43.2,16.2
2016,10,26,14,308.4,44.85,16.2
2016,10,26,15,295.7,42.95,16.2
2016,10,26,16,280.8,40.8,16.2
2016,10,26,17,255.2,37.1,16.2
2016,10,26,18,245.75,35.7,16.2
2016,10,26,19,261.25,37.95,16.2
2016,10,26,20,262.2,38.1,16.2
2016,10,26,21,267.85,38.95,16.2
2016,10,26,22,250.1,36.35,16.2
2016,10,26,23,230.05,33.4,16.2
2016,10,26,24,218.1,31.7,16.2
2016,10,27,1,206.5,30,16.2
2016,10,27,2,200.8,29.2,16.2
2016,10,27,3,193.1,28.1,16.2
2016,10,27,4,188.75,27.45,16.2
2016,10,27,5,187.85,27.3,16.2
2016,10,27,6,192.85,28.05,16.2
2016,10,27,7,231.1,33.55,16.2
2016,10,27,8,275.6,40.05,16.2
2016,10,27,9,298.35,43.4,16.2
2016,10,27,10,298.7,43.45,16.2
2016,10,27,11,284.75,41.4,16.2
2016,10,27,12,273.35,39.75,16.2
2016,10,27,13,297.4,43.2,16.2
2016,10,27,14,308.4,44.85,16.2
2016,10,27,15,295.7,42.95,16.2
2016,10,27,16,280.8,40.8,16.2
2016,10,27,17,255.2,37.1,16.2
2016,10,27,18,245.75,35.7,16.2
2016,10,27,19,261.25,37.95,16.2
2016,10,27,20,262.2,38.1,16.2
2016,10,27,21,267.85,38.95,16.2
2016,10,27,22,250.1,36.35,16.2
2016,10,27,23,230.05,33.4,16.2
2016,10,27,24,218.1,31.7,16.2
2016,10,28,1,206.5,30,16.2
2016,10,28,2,200.8,29.2,16.2
2016,10,28,3,193.1,28.1,16.2
2016,10,28,4,188.75,27.45,16.2
2016,10,28,5,187.85,27.3,16.2
2016,10,28,6,192.85,28.05,16.2
2016,10,28,7,231.1,33.55,16.2
2016,10,28,8,275.6,40.05,16.2
2016,10,28,9,298.35,43.4,16.2
2016,10,28,10,298.7,43.45,16.2
2016,10,28,11,284.75,41.4,16.2
2016,10,28,12,273.35,39.75,16.2
2016,10,28,13,297.4,43.2,16.2
2016,10,28,14,308.4,44.85,16.2
2016,10,28,15,295.7,42.95,16.2
2016,10,28,16,280.8,40.8,16.2
2016,10,28,17,255.2,37.1,16.2
2016,10,28,18,245.75,35.7,16.2
2016,10,28,19,261.25,37.95,16.2
2016,10,28,20,262.2,38.1,16.2
2016,10,28,21,267.85,38.95,16.2
2016,10,28,22,250.1,36.35,16.2
2016,10,28,23,230.05,33.4,16.2
2016,10,28,24,218.1,31.7,16.2
2016,10,29,1,185.85,27,16.2
2016,10,29,2,180.75,26.25,16.2
2016,10,29,3,173.8,25.25,16.2
2016,10,29,4,169.85,24.7,16.2
2016,10,29,5,169.1,24.6,16.2
2016,10,29,6,173.55,25.2,16.2
2016,10,29,7,207.95,30.2,16.2
2016,10,29,8,248.05,36.05,16.2
2016,10,29,9,268.45,39,16.2
2016,10,29,10,268.85,39.05,16.2
2016,10,29,11,256.25,37.2,16.2
2016,10,29,12,245.95,35.75,16.2
2016,10,29,13,267.65,38.9,16.2
2016,10,29,14,277.55,40.35,16.2
2016,10,29,15,266.15,38.7,16.2
2016,10,29,16,252.7,36.75,16.2
2016,10,29,17,229.7,33.35,16.2
2016,10,29,18,221.2,32.15,16.2
2016,10,29,19,235.1,34.2,16.2
2016,10,29,20,236,34.3,16.2
2016,10,29,21,241.05,35.05,16.2
2016,10,29,22,225.1,32.75,16.2
2016,10,29,23,207.05,30.05,16.2
2016,10,29,24,196.3,28.5,16.2
2016,10,30,1,185.85,27,16.2
2016,10,30,2,180.75,26.25,16.2
2016,10,30,3,173.8,25.25,16.2
2016,10,30,4,169.85,24.7,16.2
2016,10,30,5,169.1,24.6,16.2
2016,10,30,6,173.55,25.2,16.2
2016,10,30,7,207.95,30.2,16.2
2016,10,30,8,248.05,36.05,16.2
2016,10,30,9,268.45,39,16.2
2016,10,30,10,268.85,39.05,16.2
2016,10,30,11,256.25,37.2,16.2
2016,10,30,12,245.95,35.75,16.2
2016,10,30,13,267.65,38.9,16.2
2016,10,30,14,277.55,40.35,16.2
2016,10,30,15,266.15,38.7,16.2
2016,10,30,16,252.7,36.75,16.2
2016,10,30,17,229.7,33.35,16.2
2016,10,30,18,221.2,32.15,16.2
2016,10,30,19,235.1,34.2,16.2
2016,10,30,20,236,34.3,16.2
2016,10,30,21,241.05,35.05,16.2
2016,10,30,22,225.1,32.75,16.2
2016,10,30,23,207.05,30.05,16.2
2016,10,30,24,196.3,28.5,16.2
2016,10,31,1,206.5,30,16.2
2016,10,31,2,200.8,29.2,16.2
2016,10,31,3,193.1,28.1,16.2
2016,10,31,4,188.75,27.45,16.2
2016,10,31,5,187.85,27.3,16.2
2016,10,31,6,192.85,28.05,16.2
2016,10,31,7,231.1,33.55,16.2
2016,10,31,8,275.6,40.05,16.2
2016,10,31,9,298.35,43.4,16.2
2016,10,31,10,298.7,43.45,16.2
2016,10,31,11,284.75,41.4,16.2
2016,10,31,12,273.35,39.75,16.2
2016,10,31,13,297.4,43.2,16.2
2016,10,31,14,308.4,44.85,16.2
2016,10,31,15,295.7,42.95,16.2
2016,10,31,16,280.8,40.8,16.2
2016,10,31,17,255.2,37.1,16.2
2016,10,31,18,245.75,35.7,16.2
2016,10,31,19,261.25,37.95,16.2
2016,10,31,20,262.2,38.1,16.2
2016,10,31,21,267.85,38.95,16.2
2016,10,31,22,250.1,36.35,16.2
2016,10,31,23,230.05,33.4,16.2
2016,10,31,24,218.1,31.7,16.2
2016,11,1,1,207.55,30.15,16.2
2016,11,1,2,201.85,29.35,16.2
2016,11,1,3,194.1,28.2,16.2
2016,11,1,4,189.7,27.55,16.2
2016,11,1,5,188.8,27.45,16.2
2016,11,1,6,193.8,28.2,16.2
2016,11,1,7,232.25,33.75,16.2
2016,11,1,8,277.05,40.25,16.2
2016,11,1,9,299.85,43.6,16.2
2016,11,1,10,300.2,43.65,16.2
2016,11,1,11,286.15,41.6,16.2
2016,11,1,12,274.7,39.95,16.2
2016,11,1,13,298.9,43.45,16.2
2016,11,1,14,309.95,45.05,16.2
2016,11,1,15,297.25,43.15,16.2
2016,11,1,16,282.2,41.05,16.2
2016,11,1,17,256.5,37.25,16.2
2016,11,1,18,247,35.9,16.2
2016,11,1,19,262.55,38.15,16.2
2016,11,1,20,263.5,38.3,16.2
2016,11,1,21,269.2,39.1,16.2
2016,11,1,22,251.35,36.55,16.2
2016,11,1,23,231.2,33.6,16.2
2016,11,1,24,219.2,31.85,16.2
2016,11,2,1,207.55,30.15,16.2
2016,11,2,2,201.85,29.35,16.2
2016,11,2,3,194.1,28.2,16.2
2016,11,2,4,189.7,27.55,16.2
2016,11,2,5,188.8,27.45,16.2
2016,11,2,6,193.8,28.2,16.2
2016,11,2,7,232.25,33.75,16.2
2016,11,2,8,277.05,40.25,16.2
2016,11,2,9,299.85,43.6,16.2
2016,11,2,10,300.2,43.65,16.2
2016,11,2,11,286.15,41.6,16.2
2016,11,2,12,274.7,39.95,16.2
2016,11,2,13,298.9,43.45,16.2
2016,11,2,14,309.95,45.05,16.2
2016,11,2,15,297.25,43.15,16.2
2016,11,2,16,282.2,41.05,16.2
2016,11,2,17,256.5,37.25,16.2
2016,11,2,18,247,35.9,16.2
2016,11,2,19,262.55,38.15,16.2
2016,11,2,20,263.5,38.3,16.2
2016,11,2,21,269.2,39.1,16.2
2016,11,2,22,251.35,36.55,16.2
2016,11,2,23,231.2,33.6,16.2
2016,11,2,24,219.2,31.85,16.2
2016,11,3,1,207.55,30.15,16.2
2016,11,3,2,201.85,29.35,16.2
2016,11,3,3,194.1,28.2,16.2
2016,11,3,4,189.7,27.55,16.2
2016,11,3,5,188.8,27.45,16.2
2016,11,3,6,193.8,28.2,16.2
2016,11,3,7,232.25,33.75,16.2
2016,11,3,8,277.05,40.25,16.2
2016,11,3,9,299.85,43.6,16.2
2016,11,3,10,300.2,43.65,16.2
2016,11,3,11,286.15,41.6,16.2
2016,11,3,12,274.7,39.95,16.2
2016,11,3,13,298.9,43.45,16.2
2016,11,3,14,309.95,45.05,16.2
2016,11,3,15,297.25,43.15,16.2
2016,11,3,16,282.2,41.05,16.2
2016,11,3,17,256.5,37.25,16.2
2016,11,3,18,247,35.9,16.2
2016,11,3,19,262.55,38.15,16.2
2016,11,3,20,263.5,38.3,16.2
2016,11,3,21,269.2,39.1,16.2
2016,11,3,22,251.35,36.55,16.2
2016,11,3,23,231.2,33.6,16.2
2016,11,3,24,219.2,31.85,16.2
2016,11,4,1,207.55,30.15,16.2
2016,11,4,2,201.85,29.35,16.2
2016,11,4,3,194.1,28.2,16.2
2016,11,4,4,189.7,27.55,16.2
