year,month,day,hour,Supplier
2016,5,31,8,60
2016,5,31,9,60
2016,5,31,10,60
2016,5,31,11,60
2016,5,31,12,60
2016,5,31,13,60
2016,5,31,14,60
2016,5,31,15,60
2016,5,31,16,60
2016,5,31,17,60
2016,5,31,18,60
2016,5,31,19,60
2016,5,31,20,60
2016,5,31,21,60
2016,5,31,22,60
2016,5,31,23,60
2016,5,31,24,60
2016,6,1,1,60
2016,6,1,2,60
2016,6,1,3,60
2016,6,1,4,60
2016,6,1,5,60
2016,6,1,6,60
2016,6,1,7,60
2016,6,1,8,60
2016,6,1,9,60
2016,6,1,10,60
2016,6,1,11,60
2016,6,1,12,60
2016,6,1,13,60
2016,6,1,14,60
2016,6,1,15,60
2016,6,1,16,60
2016,6,1,17,60
2016,6,1,18,60
2016,6,1,19,60
2016,6,1,20,60
2016,6,1,21,60
2016,6,1,22,60
2016,6,1,23,60
2016,6,1,24,60
2016,6,2,1,60
2016,6,2,2,60
2016,6,2,3,60
2016,6,2,4,60
2016,6,2,5,60
2016,6,2,6,60
2016,6,2,7,60
2016,6,2,8,60
2016,6,2,9,60
2016,6,2,10,60
2016,6,2,11,60
2016,6,2,12,60
2016,6,2,13,60
2016,6,2,14,60
2016,6,2,15,60
2016,6,2,16,60
2016,6,2,17,60
2016,6,2,18,60
2016,6,2,19,60
2016,6,2,20,60
2016,6,2,21,60
2016,6,2,22,60
2016,6,2,23,60
2016,6,2,24,60
2016,6,3,1,60
2016,6,3,2,60
2016,6,3,3,60
2016,6,3,4,60
2016,6,3,5,60
2016,6,3,6,60
2016,6,3,7,60
2016,6,3,8,60
2016,6,3,9,60
2016,6,3,10,60
2016,6,3,11,60
2016,6,3,12,60
2016,6,3,13,60
2016,6,3,14,60
2016,6,3,15,60
2016,6,3,16,60
2016,6,3,17,60
2016,6,3,18,60
2016,6,3,19,60
2016,6,3,20,60
2016,6,3,21,60
2016,6,3,22,60
2016,6,3,23,60
2016,6,3,24,60
2016,6,4,1,60
2016,6,4,2,60
2016,6,4,3,60
2016,6,4,4,60
2016,6,4,5,60
2016,6,4,6,60
2016,6,4,7,60
2016,6,4,8,60
2016,6,4,9,60
2016,6,4,10,60
2016,6,4,11,60
2016,6,4,12,60
2016,6,4,13,60
2016,6,4,14,60
2016,6,4,15,60
2016,6,4,16,60
2016,6,4,17,60
2016,6,4,18,60
2016,6,4,19,60
2016,6,4,20,60
2016,6,4,21,60
2016,6,4,22,60
2016,6,4,23,60
2016,6,4,24,60
2016,6,5,1,60
2016,6,5,2,60
2016,6,5,3,60
2016,6,5,4,60
2016,6,5,5,60
2016,6,5,6,60
2016,6,5,7,60
2016,6,5,8,60
2016,6,5,9,60
2016,6,5,10,60
2016,6,5,11,60
2016,6,5,12,60
2016,6,5,13,60
2016,6,5,14,60
2016,6,5,15,60
2016,6,5,16,60
2016,6,5,17,60
2016,6,5,18,60
2016,6,5,19,60
2016,6,5,20,60
2016,6,5,21,60
2016,6,5,22,60
2016,6,5,23,60
2016,6,5,24,60
2016,6,6,1,60
2016,6,6,2,60
2016,6,6,3,60
2016,6,6,4,60
2016,6,6,5,60
2016,6,6,6,60
2016,6,6,7,60
2016,6,6,8,60
2016,6,6,9,60
2016,6,6,10,60
2016,6,6,11,60
2016,6,6,12,60
2016,6,6,13,60
2016,6,6,14,60
2016,6,6,15,60
2016,6,6,16,60
2016,6,6,17,60
2016,6,6,18,60
2016,6,6,19,60
2016,6,6,20,60
2016,6,6,21,60
2016,6,6,22,60
2016,6,6,23,60
2016,6,6,24,60
2016,6,7,1,60
2016,6,7,2,60
2016,6,7,3,60
2016,6,7,4,60
2016,6,7,5,60
2016,6,7,6,60
2016,6,7,7,60
2016,6,7,8,60
2016,6,7,9,60
2016,6,7,10,60
2016,6,7,11,60
2016,6,7,12,60
2016,6,7,13,60
2016,6,7,14,60
2016,6,7,15,60
2016,6,7,16,60
2016,6,7,17,60
2016,6,7,18,60
2016,6,7,19,60
2016,6,7,20,60
2016,6,7,21,60
2016,6,7,22,60
2016,6,7,23,60
2016,6,7,24,60
2016,6,8,1,60
2016,6,8,2,60
2016,6,8,3,60
2016,6,8,4,60
2016,6,8,5,60
2016,6,8,6,60
2016,6,8,7,60
2016,6,8,8,60
2016,6,8,9,60
2016,6,8,10,60
2016,6,8,11,60
2016,6,8,12,60
2016,6,8,13,60
2016,6,8,14,60
2016,6,8,15,60
2016,6,8,16,60
2016,6,8,17,60
2016,6,8,18,60
2016,6,8,19,60
2016,6,8,20,60
2016,6,8,21,60
2016,6,8,22,60
2016,6,8,23,60
2016,6,8,24,60
2016,6,9,1,60
2016,6,9,2,60
2016,6,9,3,60
2016,6,9,4,60
2016,6,9,5,60
2016,6,9,6,60
2016,6,9,7,60
2016,6,9,8,60
2016,6,9,9,60
2016,6,9,10,60
2016,6,9,11,60
2016,6,9,12,60
2016,6,9,13,60
2016,6,9,14,60
2016,6,9,15,60
2016,6,9,16,60
2016,6,9,17,60
2016,6,9,18,60
2016,6,9,19,60
2016,6,9,20,60
2016,6,9,21,60
2016,6,9,22,60
2016,6,9,23,60
2016,6,9,24,60
2016,6,10,1,60
2016,6,10,2,60
2016,6,10,3,60
2016,6,10,4,60
2016,6,10,5,60
2016,6,10,6,60
2016,6,10,7,60
2016,6,10,8,60
2016,6,10,9,60
2016,6,10,10,60
2016,6,10,11,60
2016,6,10,12,60
2016,6,10,13,60
2016,6,10,14,60
2016,6,10,15,60
2016,6,10,16,60
2016,6,10,17,60
2016,6,10,18,60
2016,6,10,19,60
2016,6,10,20,60
2016,6,10,21,60
2016,6,10,22,60
2016,6,10,23,60
2016,6,10,24,60
2016,6,11,1,60
2016,6,11,2,60
2016,6,11,3,60
2016,6,11,4,60
2016,6,11,5,60
2016,6,11,6,60
2016,6,11,7,60
2016,6,11,8,60
2016,6,11,9,60
2016,6,11,10,60
2016,6,11,11,60
2016,6,11,12,60
2016,6,11,13,60
2016,6,11,14,60
2016,6,11,15,60
2016,6,11,16,60
2016,6,11,17,60
2016,6,11,18,60
2016,6,11,19,60
2016,6,11,20,60
2016,6,11,21,60
2016,6,11,22,60
2016,6,11,23,60
2016,6,11,24,60
2016,6,12,1,60
2016,6,12,2,60
2016,6,12,3,60
2016,6,12,4,60
2016,6,12,5,60
2016,6,12,6,60
2016,6,12,7,60
2016,6,12,8,60
2016,6,12,9,60
2016,6,12,10,60
2016,6,12,11,60
2016,6,12,12,60
2016,6,12,13,60
2016,6,12,14,60
2016,6,12,15,60
2016,6,12,16,60
2016,6,12,17,60
2016,6,12,18,60
2016,6,12,19,60
2016,6,12,20,60
2016,6,12,21,60
2016,6,12,22,60
2016,6,12,23,60
2016,6,12,24,60
2016,6,13,1,60
2016,6,13,2,60
2016,6,13,3,60
2016,6,13,4,60
2016,6,13,5,60
2016,6,13,6,60
2016,6,13,7,60
2016,6,13,8,60
2016,6,13,9,60
2016,6,13,10,60
2016,6,13,11,60
2016,6,13,12,60
2016,6,13,13,60
2016,6,13,14,60
2016,6,13,15,60
2016,6,13,16,60
2016,6,13,17,60
2016,6,13,18,60
2016,6,13,19,60
2016,6,13,20,60
2016,6,13,21,60
2016,6,13,22,60
2016,6,13,23,60
2016,6,13,24,60
2016,6,14,1,60
2016,6,14,2,60
2016,6,14,3,60
2016,6,14,4,60
2016,6,14,5,60
2016,6,14,6,60
2016,6,14,7,60
2016,6,14,8,60
2016,6,14,9,60
2016,6,14,10,60
2016,6,14,11,60
2016,6,14,12,60
2016,6,14,13,60
2016,6,14,14,60
2016,6,14,15,60
2016,6,14,16,60
2016,6,14,17,60
2016,6,14,18,60
2016,6,14,19,60
2016,6,14,20,60
2016,6,14,21,60
2016,6,14,22,60
2016,6,14,23,60
2016,6,14,24,60
2016,6,15,1,60
2016,6,15,2,60
2016,6,15,3,60
2016,6,15,4,60
2016,6,15,5,60
2016,6,15,6,60
2016,6,15,7,60
2016,6,15,8,60
2016,6,15,9,60
2016,6,15,10,60
2016,6,15,11,60
2016,6,15,12,60
2016,6,15,13,60
2016,6,15,14,60
2016,6,15,15,60
2016,6,15,16,60
2016,6,15,17,60
2016,6,15,18,60
2016,6,15,19,60
2016,6,15,20,60
2016,6,15,21,60
2016,6,15,22,60
2016,6,15,23,60
2016,6,15,24,60
2016,6,16,1,60
2016,6,16,2,60
2016,6,16,3,60
2016,6,16,4,60
2016,6,16,5,60
2016,6,16,6,60
2016,6,16,7,60
2016,6,16,8,60
2016,6,16,9,60
2016,6,16,10,60
2016,6,16,11,60
2016,6,16,12,60
2016,6,16,13,60
2016,6,16,14,60
2016,6,16,15,60
2016,6,16,16,60
2016,6,16,17,60
2016,6,16,18,60
2016,6,16,19,60
2016,6,16,20,60
2016,6,16,21,60
2016,6,16,22,60
2016,6,16,23,60
2016,6,16,24,60
2016,6,17,1,60
2016,6,17,2,60
2016,6,17,3,60
2016,6,17,4,60
2016,6,17,5,60
2016,6,17,6,60
2016,6,17,7,60
2016,6,17,8,60
2016,6,17,9,60
2016,6,17,10,60
2016,6,17,11,60
2016,6,17,12,60
2016,6,17,13,60
2016,6,17,14,60
2016,6,17,15,60
2016,6,17,16,60
2016,6,17,17,60
2016,6,17,18,60
2016,6,17,19,60
2016,6,17,20,60
2016,6,17,21,60
2016,6,17,22,60
2016,6,17,23,60
2016,6,17,24,60
2016,6,18,1,60
2016,6,18,2,60
2016,6,18,3,60
2016,6,18,4,60
2016,6,18,5,60
2016,6,18,6,60
2016,6,18,7,60
2016,6,18,8,60
2016,6,18,9,60
2016,6,18,10,60
2016,6,18,11,60
2016,6,18,12,60
2016,6,18,13,60
2016,6,18,14,60
2016,6,18,15,60
2016,6,18,16,60
2016,6,18,17,60
2016,6,18,18,60
2016,6,18,19,60
2016,6,18,20,60
2016,6,18,21,60
2016,6,18,22,60
2016,6,18,23,60
2016,6,18,24,60
2016,6,19,1,60
2016,6,19,2,60
2016,6,19,3,60
2016,6,19,4,60
2016,6,19,5,60
2016,6,19,6,60
2016,6,19,7,60
2016,6,19,8,60
2016,6,19,9,60
2016,6,19,10,60
2016,6,19,11,60
2016,6,19,12,60
2016,6,19,13,60
2016,6,19,14,60
2016,6,19,15,60
2016,6,19,16,60
2016,6,19,17,60
2016,6,19,18,60
2016,6,19,19,60
2016,6,19,20,60
2016,6,19,21,60
2016,6,19,22,60
2016,6,19,23,60
2016,6,19,24,60
2016,6,20,1,60
2016,6,20,2,60
2016,6,20,3,60
2016,6,20,4,60
2016,6,20,5,60
2016,6,20,6,60
2016,6,20,7,60
2016,6,20,8,60
2016,6,20,9,60
2016,6,20,10,60
2016,6,20,11,60
2016,6,20,12,60
2016,6,20,13,60
2016,6,20,14,60
2016,6,20,15,60
2016,6,20,16,60
2016,6,20,17,60
2016,6,20,18,60
2016,6,20,19,60
2016,6,20,20,60
2016,6,20,21,60
2016,6,20,22,60
2016,6,20,23,60
2016,6,20,24,60
2016,6,21,1,60
2016,6,21,2,60
2016,6,21,3,60
2016,6,21,4,60
2016,6,21,5,60
2016,6,21,6,60
2016,6,21,7,60
2016,6,21,8,60
2016,6,21,9,60
2016,6,21,10,60
2016,6,21,11,60
2016,6,21,12,60
2016,6,21,13,60
2016,6,21,14,60
2016,6,21,15,60
2016,6,21,16,60
2016,6,21,17,60
2016,6,21,18,60
2016,6,21,19,60
2016,6,21,20,60
2016,6,21,21,60
2016,6,21,22,60
2016,6,21,23,60
2016,6,21,24,60
2016,6,22,1,60
2016,6,22,2,60
2016,6,22,3,60
2016,6,22,4,60
2016,6,22,5,60
2016,6,22,6,60
2016,6,22,7,60
2016,6,22,8,60
2016,6,22,9,60
2016,6,22,10,60
2016,6,22,11,60
2016,6,22,12,60
2016,6,22,13,60
2016,6,22,14,60
2016,6,22,15,60
2016,6,22,16,60
2016,6,22,17,60
2016,6,22,18,60
2016,6,22,19,60
2016,6,22,20,60
2016,6,22,21,60
2016,6,22,22,60
2016,6,22,23,60
2016,6,22,24,60
2016,6,23,1,60
2016,6,23,2,60
2016,6,23,3,60
2016,6,23,4,60
2016,6,23,5,60
2016,6,23,6,60
2016,6,23,7,60
2016,6,23,8,60
2016,6,23,9,60
2016,6,23,10,60
2016,6,23,11,60
2016,6,23,12,60
2016,6,23,13,60
2016,6,23,14,60
2016,6,23,15,60
2016,6,23,16,60
2016,6,23,17,60
2016,6,23,18,60
2016,6,23,19,60
2016,6,23,20,60
2016,6,23,21,60
2016,6,23,22,60
2016,6,23,23,60
2016,6,23,24,60
2016,6,24,1,60
2016,6,24,2,60
2016,6,24,3,60
2016,6,24,4,60
2016,6,24,5,60
2016,6,24,6,60
2016,6,24,7,60
2016,6,24,8,60
2016,6,24,9,60
2016,6,24,10,60
2016,6,24,11,60
2016,6,24,12,60
2016,6,24,13,60
2016,6,24,14,60
2016,6,24,15,60
2016,6,24,16,60
2016,6,24,17,60
2016,6,24,18,60
2016,6,24,19,60
2016,6,24,20,60
2016,6,24,21,60
2016,6,24,22,60
2016,6,24,23,60
2016,6,24,24,60
2016,6,25,1,60
2016,6,25,2,60
2016,6,25,3,60
2016,6,25,4,60
2016,6,25,5,60
2016,6,25,6,60
2016,6,25,7,60
2016,6,25,8,60
2016,6,25,9,60
2016,6,25,10,60
2016,6,25,11,60
2016,6,25,12,60
2016,6,25,13,60
2016,6,25,14,60
2016,6,25,15,60
2016,6,25,16,60
2016,6,25,17,60
2016,6,25,18,60
2016,6,25,19,60
2016,6,25,20,60
2016,6,25,21,60
2016,6,25,22,60
2016,6,25,23,60
2016,6,25,24,60
2016,6,26,1,60
2016,6,26,2,60
2016,6,26,3,60
2016,6,26,4,60
2016,6,26,5,60
2016,6,26,6,60
2016,6,26,7,60
2016,6,26,8,60
2016,6,26,9,60
2016,6,26,10,60
2016,6,26,11,60
2016,6,26,12,60
2016,6,26,13,60
2016,6,26,14,60
2016,6,26,15,60
2016,6,26,16,60
2016,6,26,17,60
2016,6,26,18,60
2016,6,26,19,60
2016,6,26,20,60
2016,6,26,21,60
2016,6,26,22,60
2016,6,26,23,60
2016,6,26,24,60
2016,6,27,1,60
2016,6,27,2,60
2016,6,27,3,60
2016,6,27,4,60
2016,6,27,5,60
2016,6,27,6,60
2016,6,27,7,60
2016,6,27,8,60
2016,6,27,9,60
2016,6,27,10,60
2016,6,27,11,60
2016,6,27,12,60
2016,6,27,13,60
2016,6,27,14,60
2016,6,27,15,60
2016,6,27,16,60
2016,6,27,17,60
2016,6,27,18,60
2016,6,27,19,60
2016,6,27,20,60
2016,6,27,21,60
2016,6,27,22,60
2016,6,27,23,60
2016,6,27,24,60
2016,6,28,1,60
2016,6,28,2,60
2016,6,28,3,60
2016,6,28,4,60
2016,6,28,5,60
2016,6,28,6,60
2016,6,28,7,60
2016,6,28,8,60
2016,6,28,9,60
2016,6,28,10,60
2016,6,28,11,60
2016,6,28,12,60
2016,6,28,13,60
2016,6,28,14,60
2016,6,28,15,60
2016,6,28,16,60
2016,6,28,17,60
2016,6,28,18,60
2016,6,28,19,60
2016,6,28,20,60
2016,6,28,21,60
2016,6,28,22,60
2016,6,28,23,60
2016,6,28,24,60
2016,6,29,1,60
2016,6,29,2,60
2016,6,29,3,60
2016,6,29,4,60
2016,6,29,5,60
2016,6,29,6,60
2016,6,29,7,60
2016,6,29,8,60
2016,6,29,9,60
2016,6,29,10,60
2016,6,29,11,60
2016,6,29,12,60
2016,6,29,13,60
2016,6,29,14,60
2016,6,29,15,60
2016,6,29,16,60
2016,6,29,17,60
2016,6,29,18,60
2016,6,29,19,60
2016,6,29,20,60
2016,6,29,21,60
2016,6,29,22,60
2016,6,29,23,60
2016,6,29,24,60
2016,6,30,1,60
2016,6,30,2,60
2016,6,30,3,60
2016,6,30,4,60
2016,6,30,5,60
2016,6,30,6,60
2016,6,30,7,60
2016,6,30,8,60
2016,6,30,9,60
2016,6,30,10,60
2016,6,30,11,60
2016,6,30,12,60
2016,6,30,13,60
2016,6,30,14,60
2016,6,30,15,60
2016,6,30,16,60
2016,6,30,17,60
2016,6,30,18,60
2016,6,30,19,60
2016,6,30,20,60
2016,6,30,21,60
2016,6,30,22,60
2016,6,30,23,60
2016,6,30,24,60
2016,7,1,1,60
2016,7,1,2,60
2016,7,1,3,60
2016,7,1,4,60
2016,7,1,5,60
2016,7,1,6,60
2016,7,1,7,60
2016,7,1,8,60
2016,7,1,9,60
2016,7,1,10,60
2016,7,1,11,60
2016,7,1,12,60
2016,7,1,13,60
2016,7,1,14,60
2016,7,1,15,60
2016,7,1,16,60
2016,7,1,17,60
2016,7,1,18,60
2016,7,1,19,60
2016,7,1,20,60
2016,7,1,21,60
2016,7,1,22,60
2016,7,1,23,60
2016,7,1,24,60
2016,7,2,1,60
2016,7,2,2,60
2016,7,2,3,60
2016,7,2,4,60
2016,7,2,5,60
2016,7,2,6,60
2016,7,2,7,60
2016,7,2,8,60
2016,7,2,9,60
2016,7,2,10,60
2016,7,2,11,60
2016,7,2,12,60
2016,7,2,13,60
2016,7,2,14,60
2016,7,2,15,60
2016,7,2,16,60
2016,7,2,17,60
2016,7,2,18,60
2016,7,2,19,60
2016,7,2,20,60
2016,7,2,21,60
2016,7,2,22,60
2016,7,2,23,60
2016,7,2,24,60
2016,7,3,1,60
2016,7,3,2,60
2016,7,3,3,60
2016,7,3,4,60
2016,7,3,5,60
2016,7,3,6,60
2016,7,3,7,60
2016,7,3,8,60
2016,7,3,9,60
2016,7,3,10,60
2016,7,3,11,60
2016,7,3,12,60
2016,7,3,13,60
2016,7,3,14,60
2016,7,3,15,60
2016,7,3,16,60
2016,7,3,17,60
2016,7,3,18,60
2016,7,3,19,60
2016,7,3,20,60
2016,7,3,21,60
2016,7,3,22,60
2016,7,3,23,60
2016,7,3,24,60
2016,7,4,1,60
2016,7,4,2,60
2016,7,4,3,60
2016,7,4,4,60
2016,7,4,5,60
2016,7,4,6,60
2016,7,4,7,60
2016,7,4,8,60
2016,7,4,9,60
2016,7,4,10,60
2016,7,4,11,60
2016,7,4,12,60
2016,7,4,13,60
2016,7,4,14,60
2016,7,4,15,60
2016,7,4,16,60
2016,7,4,17,60
2016,7,4,18,60
2016,7,4,19,60
2016,7,4,20,60
2016,7,4,21,60
2016,7,4,22,60
2016,7,4,23,60
2016,7,4,24,60
2016,7,5,1,60
2016,7,5,2,60
2016,7,5,3,60
2016,7,5,4,60
2016,7,5,5,60
2016,7,5,6,60
2016,7,5,7,60
2016,7,5,8,60
2016,7,5,9,60
2016,7,5,10,60
2016,7,5,11,60
2016,7,5,12,60
2016,7,5,13,60
2016,7,5,14,60
2016,7,5,15,60
2016,7,5,16,60
2016,7,5,17,60
2016,7,5,18,60
2016,7,5,19,60
2016,7,5,20,60
2016,7,5,21,60
2016,7,5,22,60
2016,7,5,23,60
2016,7,5,24,60
2016,7,6,1,60
2016,7,6,2,60
2016,7,6,3,60
2016,7,6,4,60
2016,7,6,5,60
2016,7,6,6,60
2016,7,6,7,60
2016,7,6,8,60
2016,7,6,9,60
2016,7,6,10,60
2016,7,6,11,60
2016,7,6,12,60
2016,7,6,13,60
2016,7,6,14,60
2016,7,6,15,60
2016,7,6,16,60
2016,7,6,17,60
2016,7,6,18,60
2016,7,6,19,60
2016,7,6,20,60
2016,7,6,21,60
2016,7,6,22,60
2016,7,6,23,60
2016,7,6,24,60
2016,7,7,1,60
2016,7,7,2,60
2016,7,7,3,60
2016,7,7,4,60
2016,7,7,5,60
2016,7,7,6,60
2016,7,7,7,60
2016,7,7,8,60
2016,7,7,9,60
2016,7,7,10,60
2016,7,7,11,60
2016,7,7,12,60
2016,7,7,13,60
2016,7,7,14,60
2016,7,7,15,60
2016,7,7,16,60
2016,7,7,17,60
2016,7,7,18,60
2016,7,7,19,60
2016,7,7,20,60
2016,7,7,21,60
2016,7,7,22,60
2016,7,7,23,60
2016,7,7,24,60
2016,7,8,1,60
2016,7,8,2,60
2016,7,8,3,60
2016,7,8,4,60
2016,7,8,5,60
2016,7,8,6,60
2016,7,8,7,60
2016,7,8,8,60
2016,7,8,9,60
2016,7,8,10,60
2016,7,8,11,60
2016,7,8,12,60
2016,7,8,13,60
2016,7,8,14,60
2016,7,8,15,60
2016,7,8,16,60
2016,7,8,17,60
2016,7,8,18,60
2016,7,8,19,60
2016,7,8,20,60
2016,7,8,21,60
2016,7,8,22,60
2016,7,8,23,60
2016,7,8,24,60
2016,7,9,1,60
2016,7,9,2,60
2016,7,9,3,60
2016,7,9,4,60
2016,7,9,5,60
2016,7,9,6,60
2016,7,9,7,60
2016,7,9,8,60
2016,7,9,9,60
2016,7,9,10,60
2016,7,9,11,60
2016,7,9,12,60
2016,7,9,13,60
2016,7,9,14,60
2016,7,9,15,60
2016,7,9,16,60
2016,7,9,17,60
2016,7,9,18,60
2016,7,9,19,60
2016,7,9,20,60
2016,7,9,21,60
2016,7,9,22,60
2016,7,9,23,60
2016,7,9,24,60
2016,7,10,1,60
2016,7,10,2,60
2016,7,10,3,60
2016,7,10,4,60
2016,7,10,5,60
2016,7,10,6,60
2016,7,10,7,60
2016,7,10,8,60
2016,7,10,9,60
2016,7,10,10,60
2016,7,10,11,60
2016,7,10,12,60
2016,7,10,13,60
2016,7,10,14,60
2016,7,10,15,60
2016,7,10,16,60
2016,7,10,17,60
2016,7,10,18,60
2016,7,10,19,60
2016,7,10,20,60
2016,7,10,21,60
2016,7,10,22,60
2016,7,10,23,60
2016,7,10,24,60
2016,7,11,1,60
2016,7,11,2,60
2016,7,11,3,60
2016,7,11,4,60
2016,7,11,5,60
2016,7,11,6,60
2016,7,11,7,60
2016,7,11,8,60
2016,7,11,9,60
2016,7,11,10,60
2016,7,11,11,60
2016,7,11,12,60
2016,7,11,13,60
2016,7,11,14,60
2016,7,11,15,60
2016,7,11,16,60
2016,7,11,17,60
2016,7,11,18,60
2016,7,11,19,60
2016,7,11,20,60
2016,7,11,21,60
2016,7,11,22,60
2016,7,11,23,60
2016,7,11,24,60
2016,7,12,1,60
2016,7,12,2,60
2016,7,12,3,60
2016,7,12,4,60
2016,7,12,5,60
2016,7,12,6,60
2016,7,12,7,60
2016,7,12,8,60
2016,7,12,9,60
2016,7,12,10,60
2016,7,12,11,60
2016,7,12,12,60
2016,7,12,13,60
2016,7,12,14,60
2016,7,12,15,60
2016,7,12,16,60
2016,7,12,17,60
2016,7,12,18,60
2016,7,12,19,60
2016,7,12,20,60
2016,7,12,21,60
2016,7,12,22,60
2016,7,12,23,60
2016,7,12,24,60
2016,7,13,1,60
2016,7,13,2,60
2016,7,13,3,60
2016,7,13,4,60
2016,7,13,5,60
2016,7,13,6,60
2016,7,13,7,60
2016,7,13,8,60
2016,7,13,9,60
2016,7,13,10,60
2016,7,13,11,60
2016,7,13,12,60
2016,7,13,13,60
2016,7,13,14,60
2016,7,13,15,60
2016,7,13,16,60
2016,7,13,17,60
2016,7,13,18,60
2016,7,13,19,60
2016,7,13,20,60
2016,7,13,21,60
2016,7,13,22,60
2016,7,13,23,60
2016,7,13,24,60
2016,7,14,1,60
2016,7,14,2,60
2016,7,14,3,60
2016,7,14,4,60
2016,7,14,5,60
2016,7,14,6,60
2016,7,14,7,60
2016,7,14,8,60
2016,7,14,9,60
2016,7,14,10,60
2016,7,14,11,60
2016,7,14,12,60
2016,7,14,13,60
2016,7,14,14,60
2016,7,14,15,60
2016,7,14,16,60
2016,7,14,17,60
2016,7,14,18,60
2016,7,14,19,60
2016,7,14,20,60
2016,7,14,21,60
2016,7,14,22,60
2016,7,14,23,60
2016,7,14,24,60
2016,7,15,1,60
2016,7,15,2,60
2016,7,15,3,60
2016,7,15,4,60
2016,7,15,5,60
2016,7,15,6,60
2016,7,15,7,60
2016,7,15,8,60
2016,7,15,9,60
2016,7,15,10,60
2016,7,15,11,60
2016,7,15,12,60
2016,7,15,13,60
2016,7,15,14,60
2016,7,15,15,60
2016,7,15,16,60
2016,7,15,17,60
2016,7,15,18,60
2016,7,15,19,60
2016,7,15,20,60
2016,7,15,21,60
2016,7,15,22,60
2016,7,15,23,60
2016,7,15,24,60
2016,7,16,1,60
2016,7,16,2,60
2016,7,16,3,60
2016,7,16,4,60
2016,7,16,5,60
2016,7,16,6,60
2016,7,16,7,60
2016,7,16,8,60
2016,7,16,9,60
2016,7,16,10,60
2016,7,16,11,60
2016,7,16,12,60
2016,7,16,13,60
2016,7,16,14,60
2016,7,16,15,60
2016,7,16,16,60
2016,7,16,17,60
2016,7,16,18,60
2016,7,16,19,60
2016,7,16,20,60
2016,7,16,21,60
2016,7,16,22,60
2016,7,16,23,60
2016,7,16,24,60
2016,7,17,1,60
2016,7,17,2,60
2016,7,17,3,60
2016,7,17,4,60
2016,7,17,5,60
2016,7,17,6,60
2016,7,17,7,60
2016,7,17,8,60
2016,7,17,9,60
2016,7,17,10,60
2016,7,17,11,60
2016,7,17,12,60
2016,7,17,13,60
2016,7,17,14,60
2016,7,17,15,60
2016,7,17,16,60
2016,7,17,17,60
2016,7,17,18,60
2016,7,17,19,60
2016,7,17,20,60
2016,7,17,21,60
2016,7,17,22,60
2016,7,17,23,60
2016,7,17,24,60
2016,7,18,1,60
2016,7,18,2,60
2016,7,18,3,60
2016,7,18,4,60
2016,7,18,5,60
2016,7,18,6,60
2016,7,18,7,60
2016,7,18,8,60
2016,7,18,9,60
2016,7,18,10,60
2016,7,18,11,60
2016,7,18,12,60
2016,7,18,13,60
2016,7,18,14,60
2016,7,18,15,60
2016,7,18,16,60
2016,7,18,17,60
2016,7,18,18,60
2016,7,18,19,60
2016,7,18,20,60
2016,7,18,21,60
2016,7,18,22,60
2016,7,18,23,60
2016,7,18,24,60
2016,7,19,1,60
2016,7,19,2,60
2016,7,19,3,60
2016,7,19,4,60
2016,7,19,5,60
2016,7,19,6,60
2016,7,19,7,60
2016,7,19,8,60
2016,7,19,9,60
2016,7,19,10,60
2016,7,19,11,60
2016,7,19,12,60
2016,7,19,13,60
2016,7,19,14,60
2016,7,19,15,60
2016,7,19,16,60
2016,7,19,17,60
2016,7,19,18,60
2016,7,19,19,60
2016,7,19,20,60
2016,7,19,21,60
2016,7,19,22,60
2016,7,19,23,60
2016,7,19,24,60
2016,7,20,1,60
2016,7,20,2,60
2016,7,20,3,60
2016,7,20,4,60
2016,7,20,5,60
2016,7,20,6,60
2016,7,20,7,60
2016,7,20,8,60
2016,7,20,9,60
2016,7,20,10,60
2016,7,20,11,60
2016,7,20,12,60
2016,7,20,13,60
2016,7,20,14,60
2016,7,20,15,60
2016,7,20,16,60
2016,7,20,17,60
2016,7,20,18,60
2016,7,20,19,60
2016,7,20,20,60
2016,7,20,21,60
2016,7,20,22,60
2016,7,20,23,60
2016,7,20,24,60
2016,7,21,1,60
2016,7,21,2,60
2016,7,21,3,60
2016,7,21,4,60
2016,7,21,5,60
2016,7,21,6,60
2016,7,21,7,60
2016,7,21,8,60
2016,7,21,9,60
2016,7,21,10,60
2016,7,21,11,60
2016,7,21,12,60
2016,7,21,13,60
2016,7,21,14,60
2016,7,21,15,60
2016,7,21,16,60
2016,7,21,17,60
2016,7,21,18,60
2016,7,21,19,60
2016,7,21,20,60
2016,7,21,21,60
2016,7,21,22,60
2016,7,21,23,60
2016,7,21,24,60
2016,7,22,1,60
2016,7,22,2,60
2016,7,22,3,60
2016,7,22,4,60
2016,7,22,5,60
2016,7,22,6,60
2016,7,22,7,60
2016,7,22,8,60
2016,7,22,9,60
2016,7,22,10,60
2016,7,22,11,60
2016,7,22,12,60
2016,7,22,13,60
2016,7,22,14,60
2016,7,22,15,60
2016,7,22,16,60
2016,7,22,17,60
2016,7,22,18,60
2016,7,22,19,60
2016,7,22,20,60
2016,7,22,21,60
2016,7,22,22,60
2016,7,22,23,60
2016,7,22,24,60
2016,7,23,1,60
2016,7,23,2,60
2016,7,23,3,60
2016,7,23,4,60
2016,7,23,5,60
2016,7,23,6,60
