year,month,day,hour,pHydro
2016,5,15,21,12.5
2016,5,15,22,12.5
2016,5,15,23,12.5
2016,5,15,24,12.5
2016,5,16,1,12.82
2016,5,16,2,12.82
2016,5,16,3,12.82
2016,5,16,4,12.82
2016,5,16,5,12.82
2016,5,16,6,12.82
2016,5,16,7,12.82
2016,5,16,8,12.82
2016,5,16,9,12.82
2016,5,16,10,12.82
2016,5,16,11,12.82
2016,5,16,12,12.82
2016,5,16,13,12.82
2016,5,16,14,12.82
2016,5,16,15,12.82
2016,5,16,16,12.82
2016,5,16,17,12.82
2016,5,16,18,12.82
2016,5,16,19,12.82
2016,5,16,20,12.82
2016,5,16,21,12.82
2016,5,16,22,12.82
2016,5,16,23,12.82
2016,5,16,24,12.82
2016,5,17,1,13.12
2016,5,17,2,13.12
2016,5,17,3,13.12
2016,5,17,4,13.12
2016,5,17,5,13.12
2016,5,17,6,13.12
2016,5,17,7,13.12
2016,5,17,8,13.12
2016,5,17,9,13.12
2016,5,17,10,13.12
2016,5,17,11,13.12
2016,5,17,12,13.12
2016,5,17,13,13.12
2016,5,17,14,13.12
2016,5,17,15,13.12
2016,5,17,16,13.12
2016,5,17,17,13.12
2016,5,17,18,13.12
2016,5,17,19,13.12
2016,5,17,20,13.12
2016,5,17,21,13.12
2016,5,17,22,13.12
2016,5,17,23,13.12
2016,5,17,24,13.12
2016,5,18,1,13.4
2016,5,18,2,13.4
2016,5,18,3,13.4
2016,5,18,4,13.4
2016,5,18,5,13.4
2016,5,18,6,13.4
2016,5,18,7,13.4
2016,5,18,8,13.4
2016,5,18,9,13.4
2016,5,18,10,13.4
2016,5,18,11,13.4
2016,5,18,12,13.4
2016,5,18,13,13.4
2016,5,18,14,13.4
2016,5,18,15,13.4
2016,5,18,16,13.4
2016,5,18,17,13.4
2016,5,18,18,13.4
2016,5,18,19,13.4
2016,5,18,20,13.4
2016,5,18,21,13.4
2016,5,18,22,13.4
2016,5,18,23,13.4
2016,5,18,24,13.4
2016,5,19,1,13.64
2016,5,19,2,13.64
2016,5,19,3,13.64
2016,5,19,4,13.64
2016,5,19,5,13.64
2016,5,19,6,13.64
2016,5,19,7,13.64
2016,5,19,8,13.64
2016,5,19,9,13.64
2016,5,19,10,13.64
2016,5,19,11,13.64
2016,5,19,12,13.64
2016,5,19,13,13.64
2016,5,19,14,13.64
2016,5,19,15,13.64
2016,5,19,16,13.64
2016,5,19,17,13.64
2016,5,19,18,13.64
2016,5,19,19,13.64
2016,5,19,20,13.64
2016,5,19,21,13.64
2016,5,19,22,13.64
2016,5,19,23,13.64
2016,5,19,24,13.64
2016,5,20,1,13.76
2016,5,20,2,13.76
2016,5,20,3,13.76
2016,5,20,4,13.76
2016,5,20,5,13.76
2016,5,20,6,13.76
2016,5,20,7,13.76
2016,5,20,8,13.76
2016,5,20,9,13.76
2016,5,20,10,13.76
2016,5,20,11,13.76
2016,5,20,12,13.76
2016,5,20,13,13.76
2016,5,20,14,13.76
2016,5,20,15,13.76
2016,5,20,16,13.76
2016,5,20,17,13.76
2016,5,20,18,13.76
2016,5,20,19,13.76
2016,5,20,20,13.76
2016,5,20,21,13.76
2016,5,20,22,13.76
2016,5,20,23,13.76
2016,5,20,24,13.76
2016,5,21,1,13.92
2016,5,21,2,13.92
2016,5,21,3,13.92
2016,5,21,4,13.92
2016,5,21,5,13.92
2016,5,21,6,13.92
2016,5,21,7,13.92
2016,5,21,8,13.92
2016,5,21,9,13.92
2016,5,21,10,13.92
2016,5,21,11,13.92
2016,5,21,12,13.92
2016,5,21,13,13.92
2016,5,21,14,13.92
2016,5,21,15,13.92
2016,5,21,16,13.92
2016,5,21,17,13.92
2016,5,21,18,13.92
2016,5,21,19,13.92
2016,5,21,20,13.92
2016,5,21,21,13.92
2016,5,21,22,13.92
2016,5,21,23,13.92
2016,5,21,24,13.92
2016,5,22,1,14.48
2016,5,22,2,14.48
2016,5,22,3,14.48
2016,5,22,4,14.48
2016,5,22,5,14.48
2016,5,22,6,14.48
2016,5,22,7,14.48
2016,5,22,8,14.48
2016,5,22,9,14.48
2016,5,22,10,14.48
2016,5,22,11,14.48
2016,5,22,12,14.48
2016,5,22,13,14.48
2016,5,22,14,14.48
2016,5,22,15,14.48
2016,5,22,16,14.48
2016,5,22,17,14.48
2016,5,22,18,14.48
2016,5,22,19,14.48
2016,5,22,20,14.48
2016,5,22,21,14.48
2016,5,22,22,14.48
2016,5,22,23,14.48
2016,5,22,24,14.48
2016,5,23,1,15.7
2016,5,23,2,15.7
2016,5,23,3,15.7
2016,5,23,4,15.7
2016,5,23,5,15.7
2016,5,23,6,15.7
2016,5,23,7,15.7
2016,5,23,8,15.7
2016,5,23,9,15.7
2016,5,23,10,15.7
2016,5,23,11,15.7
2016,5,23,12,15.7
2016,5,23,13,15.7
2016,5,23,14,15.7
2016,5,23,15,15.7
2016,5,23,16,15.7
2016,5,23,17,15.7
2016,5,23,18,15.7
2016,5,23,19,15.7
2016,5,23,20,15.7
2016,5,23,21,15.7
2016,5,23,22,15.7
2016,5,23,23,15.7
2016,5,23,24,15.7
2016,5,24,1,17.24
2016,5,24,2,17.24
2016,5,24,3,17.24
2016,5,24,4,17.24
2016,5,24,5,17.24
2016,5,24,6,17.24
2016,5,24,7,17.24
2016,5,24,8,17.24
2016,5,24,9,17.24
2016,5,24,10,17.24
2016,5,24,11,17.24
2016,5,24,12,17.24
2016,5,24,13,17.24
2016,5,24,14,17.24
2016,5,24,15,17.24
2016,5,24,16,17.24
2016,5,24,17,17.24
2016,5,24,18,17.24
2016,5,24,19,17.24
2016,5,24,20,17.24
2016,5,24,21,17.24
2016,5,24,22,17.24
2016,5,24,23,17.24
2016,5,24,24,17.24
2016,5,25,1,19.04
2016,5,25,2,19.04
2016,5,25,3,19.04
2016,5,25,4,19.04
2016,5,25,5,19.04
2016,5,25,6,19.04
2016,5,25,7,19.04
2016,5,25,8,19.04
2016,5,25,9,19.04
2016,5,25,10,19.04
2016,5,25,11,19.04
2016,5,25,12,19.04
2016,5,25,13,19.04
2016,5,25,14,19.04
2016,5,25,15,19.04
2016,5,25,16,19.04
2016,5,25,17,19.04
2016,5,25,18,19.04
2016,5,25,19,19.04
2016,5,25,20,19.04
2016,5,25,21,19.04
2016,5,25,22,19.04
2016,5,25,23,19.04
2016,5,25,24,19.04
2016,5,26,1,21.04
2016,5,26,2,21.04
2016,5,26,3,21.04
2016,5,26,4,21.04
2016,5,26,5,21.04
2016,5,26,6,21.04
2016,5,26,7,21.04
2016,5,26,8,21.04
2016,5,26,9,21.04
2016,5,26,10,21.04
2016,5,26,11,21.04
2016,5,26,12,21.04
2016,5,26,13,21.04
2016,5,26,14,21.04
2016,5,26,15,21.04
2016,5,26,16,21.04
2016,5,26,17,21.04
2016,5,26,18,21.04
2016,5,26,19,21.04
2016,5,26,20,21.04
2016,5,26,21,21.04
2016,5,26,22,21.04
2016,5,26,23,21.04
2016,5,26,24,21.04
2016,5,27,1,22.66
2016,5,27,2,22.66
2016,5,27,3,22.66
2016,5,27,4,22.66
2016,5,27,5,22.66
2016,5,27,6,22.66
2016,5,27,7,22.66
2016,5,27,8,22.66
2016,5,27,9,22.66
2016,5,27,10,22.66
2016,5,27,11,22.66
2016,5,27,12,22.66
2016,5,27,13,22.66
2016,5,27,14,22.66
2016,5,27,15,22.66
2016,5,27,16,22.66
2016,5,27,17,22.66
2016,5,27,18,22.66
2016,5,27,19,22.66
2016,5,27,20,22.66
2016,5,27,21,22.66
2016,5,27,22,22.66
2016,5,27,23,22.66
2016,5,27,24,22.66
2016,5,28,1,24.08
2016,5,28,2,24.08
2016,5,28,3,24.08
2016,5,28,4,24.08
2016,5,28,5,24.08
2016,5,28,6,24.08
2016,5,28,7,24.08
2016,5,28,8,24.08
2016,5,28,9,24.08
2016,5,28,10,24.08
2016,5,28,11,24.08
2016,5,28,12,24.08
2016,5,28,13,24.08
2016,5,28,14,24.08
2016,5,28,15,24.08
2016,5,28,16,24.08
2016,5,28,17,24.08
2016,5,28,18,24.08
2016,5,28,19,24.08
2016,5,28,20,24.08
2016,5,28,21,24.08
2016,5,28,22,24.08
2016,5,28,23,24.08
2016,5,28,24,24.08
2016,5,29,1,25.68
2016,5,29,2,25.68
2016,5,29,3,25.68
2016,5,29,4,25.68
2016,5,29,5,25.68
2016,5,29,6,25.68
2016,5,29,7,25.68
2016,5,29,8,25.68
2016,5,29,9,25.68
2016,5,29,10,25.68
2016,5,29,11,25.68
2016,5,29,12,25.68
2016,5,29,13,25.68
2016,5,29,14,25.68
2016,5,29,15,25.68
2016,5,29,16,25.68
2016,5,29,17,25.68
2016,5,29,18,25.68
2016,5,29,19,25.68
2016,5,29,20,25.68
2016,5,29,21,25.68
2016,5,29,22,25.68
2016,5,29,23,25.68
2016,5,29,24,25.68
2016,5,30,1,27.66
2016,5,30,2,27.66
2016,5,30,3,27.66
2016,5,30,4,27.66
2016,5,30,5,27.66
2016,5,30,6,27.66
2016,5,30,7,27.66
2016,5,30,8,27.66
2016,5,30,9,27.66
2016,5,30,10,27.66
2016,5,30,11,27.66
2016,5,30,12,27.66
2016,5,30,13,27.66
2016,5,30,14,27.66
2016,5,30,15,27.66
2016,5,30,16,27.66
2016,5,30,17,27.66
2016,5,30,18,27.66
2016,5,30,19,27.66
2016,5,30,20,27.66
2016,5,30,21,27.66
2016,5,30,22,27.66
2016,5,30,23,27.66
2016,5,30,24,27.66
2016,5,31,1,30.46
2016,5,31,2,30.46
2016,5,31,3,30.46
2016,5,31,4,30.46
2016,5,31,5,30.46
2016,5,31,6,30.46
2016,5,31,7,30.46
2016,5,31,8,30.46
2016,5,31,9,30.46
2016,5,31,10,30.46
2016,5,31,11,30.46
2016,5,31,12,30.46
2016,5,31,13,30.46
2016,5,31,14,30.46
2016,5,31,15,30.46
2016,5,31,16,30.46
2016,5,31,17,30.46
2016,5,31,18,30.46
2016,5,31,19,30.46
2016,5,31,20,30.46
2016,5,31,21,30.46
2016,5,31,22,30.46
2016,5,31,23,30.46
2016,5,31,24,30.46
2016,6,1,1,33.54
2016,6,1,2,33.54
2016,6,1,3,33.54
2016,6,1,4,33.54
2016,6,1,5,33.54
2016,6,1,6,33.54
2016,6,1,7,33.54
2016,6,1,8,33.54
2016,6,1,9,33.54
2016,6,1,10,33.54
2016,6,1,11,33.54
2016,6,1,12,33.54
2016,6,1,13,33.54
2016,6,1,14,33.54
2016,6,1,15,33.54
2016,6,1,16,33.54
2016,6,1,17,33.54
2016,6,1,18,33.54
2016,6,1,19,33.54
2016,6,1,20,33.54
2016,6,1,21,33.54
2016,6,1,22,33.54
2016,6,1,23,33.54
2016,6,1,24,33.54
2016,6,2,1,35.88
2016,6,2,2,35.88
2016,6,2,3,35.88
2016,6,2,4,35.88
2016,6,2,5,35.88
2016,6,2,6,35.88
2016,6,2,7,35.88
2016,6,2,8,35.88
2016,6,2,9,35.88
2016,6,2,10,35.88
2016,6,2,11,35.88
2016,6,2,12,35.88
2016,6,2,13,35.88
2016,6,2,14,35.88
2016,6,2,15,35.88
2016,6,2,16,35.88
2016,6,2,17,35.88
2016,6,2,18,35.88
2016,6,2,19,35.88
2016,6,2,20,35.88
2016,6,2,21,35.88
2016,6,2,22,35.88
2016,6,2,23,35.88
2016,6,2,24,35.88
2016,6,3,1,37.64
2016,6,3,2,37.64
2016,6,3,3,37.64
2016,6,3,4,37.64
2016,6,3,5,37.64
2016,6,3,6,37.64
2016,6,3,7,37.64
2016,6,3,8,37.64
2016,6,3,9,37.64
2016,6,3,10,37.64
2016,6,3,11,37.64
2016,6,3,12,37.64
2016,6,3,13,37.64
2016,6,3,14,37.64
2016,6,3,15,37.64
2016,6,3,16,37.64
2016,6,3,17,37.64
2016,6,3,18,37.64
2016,6,3,19,37.64
2016,6,3,20,37.64
2016,6,3,21,37.64
2016,6,3,22,37.64
2016,6,3,23,37.64
2016,6,3,24,37.64
2016,6,4,1,39.26
2016,6,4,2,39.26
2016,6,4,3,39.26
2016,6,4,4,39.26
2016,6,4,5,39.26
2016,6,4,6,39.26
2016,6,4,7,39.26
2016,6,4,8,39.26
2016,6,4,9,39.26
2016,6,4,10,39.26
2016,6,4,11,39.26
2016,6,4,12,39.26
2016,6,4,13,39.26
2016,6,4,14,39.26
2016,6,4,15,39.26
2016,6,4,16,39.26
2016,6,4,17,39.26
2016,6,4,18,39.26
2016,6,4,19,39.26
2016,6,4,20,39.26
2016,6,4,21,39.26
2016,6,4,22,39.26
2016,6,4,23,39.26
2016,6,4,24,39.26
2016,6,5,1,40.72
2016,6,5,2,40.72
2016,6,5,3,40.72
2016,6,5,4,40.72
2016,6,5,5,40.72
2016,6,5,6,40.72
2016,6,5,7,40.72
2016,6,5,8,40.72
2016,6,5,9,40.72
2016,6,5,10,40.72
2016,6,5,11,40.72
2016,6,5,12,40.72
2016,6,5,13,40.72
2016,6,5,14,40.72
2016,6,5,15,40.72
2016,6,5,16,40.72
2016,6,5,17,40.72
2016,6,5,18,40.72
2016,6,5,19,40.72
2016,6,5,20,40.72
2016,6,5,21,40.72
2016,6,5,22,40.72
2016,6,5,23,40.72
2016,6,5,24,40.72
2016,6,6,1,42.1
2016,6,6,2,42.1
2016,6,6,3,42.1
2016,6,6,4,42.1
2016,6,6,5,42.1
2016,6,6,6,42.1
2016,6,6,7,42.1
2016,6,6,8,42.1
2016,6,6,9,42.1
2016,6,6,10,42.1
2016,6,6,11,42.1
2016,6,6,12,42.1
2016,6,6,13,42.1
2016,6,6,14,42.1
2016,6,6,15,42.1
2016,6,6,16,42.1
2016,6,6,17,42.1
2016,6,6,18,42.1
2016,6,6,19,42.1
2016,6,6,20,42.1
2016,6,6,21,42.1
2016,6,6,22,42.1
2016,6,6,23,42.1
2016,6,6,24,42.1
2016,6,7,1,43.42
2016,6,7,2,43.42
2016,6,7,3,43.42
2016,6,7,4,43.42
2016,6,7,5,43.42
2016,6,7,6,43.42
2016,6,7,7,43.42
2016,6,7,8,43.42
2016,6,7,9,43.42
2016,6,7,10,43.42
2016,6,7,11,43.42
2016,6,7,12,43.42
2016,6,7,13,43.42
2016,6,7,14,43.42
2016,6,7,15,43.42
2016,6,7,16,43.42
2016,6,7,17,43.42
2016,6,7,18,43.42
2016,6,7,19,43.42
2016,6,7,20,43.42
2016,6,7,21,43.42
2016,6,7,22,43.42
2016,6,7,23,43.42
2016,6,7,24,43.42
2016,6,8,1,44.7
2016,6,8,2,44.7
2016,6,8,3,44.7
2016,6,8,4,44.7
2016,6,8,5,44.7
2016,6,8,6,44.7
2016,6,8,7,44.7
2016,6,8,8,44.7
2016,6,8,9,44.7
2016,6,8,10,44.7
2016,6,8,11,44.7
2016,6,8,12,44.7
2016,6,8,13,44.7
2016,6,8,14,44.7
2016,6,8,15,44.7
2016,6,8,16,44.7
2016,6,8,17,44.7
2016,6,8,18,44.7
2016,6,8,19,44.7
2016,6,8,20,44.7
2016,6,8,21,44.7
2016,6,8,22,44.7
2016,6,8,23,44.7
2016,6,8,24,44.7
2016,6,9,1,45.98
2016,6,9,2,45.98
2016,6,9,3,45.98
2016,6,9,4,45.98
2016,6,9,5,45.98
2016,6,9,6,45.98
2016,6,9,7,45.98
2016,6,9,8,45.98
2016,6,9,9,45.98
2016,6,9,10,45.98
2016,6,9,11,45.98
2016,6,9,12,45.98
2016,6,9,13,45.98
2016,6,9,14,45.98
2016,6,9,15,45.98
2016,6,9,16,45.98
2016,6,9,17,45.98
2016,6,9,18,45.98
2016,6,9,19,45.98
2016,6,9,20,45.98
2016,6,9,21,45.98
2016,6,9,22,45.98
2016,6,9,23,45.98
2016,6,9,24,45.98
2016,6,10,1,47.3
2016,6,10,2,47.3
2016,6,10,3,47.3
2016,6,10,4,47.3
2016,6,10,5,47.3
2016,6,10,6,47.3
2016,6,10,7,47.3
2016,6,10,8,47.3
2016,6,10,9,47.3
2016,6,10,10,47.3
2016,6,10,11,47.3
2016,6,10,12,47.3
2016,6,10,13,47.3
2016,6,10,14,47.3
2016,6,10,15,47.3
2016,6,10,16,47.3
2016,6,10,17,47.3
2016,6,10,18,47.3
2016,6,10,19,47.3
2016,6,10,20,47.3
2016,6,10,21,47.3
2016,6,10,22,47.3
2016,6,10,23,47.3
2016,6,10,24,47.3
2016,6,11,1,48.68
2016,6,11,2,48.68
2016,6,11,3,48.68
2016,6,11,4,48.68
2016,6,11,5,48.68
2016,6,11,6,48.68
2016,6,11,7,48.68
2016,6,11,8,48.68
2016,6,11,9,48.68
2016,6,11,10,48.68
2016,6,11,11,48.68
2016,6,11,12,48.68
2016,6,11,13,48.68
2016,6,11,14,48.68
2016,6,11,15,48.68
2016,6,11,16,48.68
2016,6,11,17,48.68
2016,6,11,18,48.68
2016,6,11,19,48.68
2016,6,11,20,48.68
2016,6,11,21,48.68
2016,6,11,22,48.68
2016,6,11,23,48.68
2016,6,11,24,48.68
2016,6,12,1,49.9
2016,6,12,2,49.9
2016,6,12,3,49.9
2016,6,12,4,49.9
2016,6,12,5,49.9
2016,6,12,6,49.9
2016,6,12,7,49.9
2016,6,12,8,49.9
2016,6,12,9,49.9
2016,6,12,10,49.9
2016,6,12,11,49.9
2016,6,12,12,49.9
2016,6,12,13,49.9
2016,6,12,14,49.9
2016,6,12,15,49.9
2016,6,12,16,49.9
2016,6,12,17,49.9
2016,6,12,18,49.9
2016,6,12,19,49.9
2016,6,12,20,49.9
2016,6,12,21,49.9
2016,6,12,22,49.9
2016,6,12,23,49.9
2016,6,12,24,49.9
2016,6,13,1,50.84
2016,6,13,2,50.84
2016,6,13,3,50.84
2016,6,13,4,50.84
2016,6,13,5,50.84
2016,6,13,6,50.84
2016,6,13,7,50.84
2016,6,13,8,50.84
2016,6,13,9,50.84
2016,6,13,10,50.84
2016,6,13,11,50.84
2016,6,13,12,50.84
2016,6,13,13,50.84
2016,6,13,14,50.84
2016,6,13,15,50.84
2016,6,13,16,50.84
2016,6,13,17,50.84
2016,6,13,18,50.84
2016,6,13,19,50.84
2016,6,13,20,50.84
2016,6,13,21,50.84
2016,6,13,22,50.84
2016,6,13,23,50.84
2016,6,13,24,50.84
2016,6,14,1,51.6
2016,6,14,2,51.6
2016,6,14,3,51.6
2016,6,14,4,51.6
2016,6,14,5,51.6
2016,6,14,6,51.6
2016,6,14,7,51.6
2016,6,14,8,51.6
2016,6,14,9,51.6
2016,6,14,10,51.6
2016,6,14,11,51.6
2016,6,14,12,51.6
2016,6,14,13,51.6
2016,6,14,14,51.6
2016,6,14,15,51.6
2016,6,14,16,51.6
2016,6,14,17,51.6
2016,6,14,18,51.6
2016,6,14,19,51.6
2016,6,14,20,51.6
2016,6,14,21,51.6
2016,6,14,22,51.6
2016,6,14,23,51.6
2016,6,14,24,51.6
2016,6,15,1,52.42
2016,6,15,2,52.42
2016,6,15,3,52.42
2016,6,15,4,52.42
2016,6,15,5,52.42
2016,6,15,6,52.42
2016,6,15,7,52.42
2016,6,15,8,52.42
2016,6,15,9,52.42
2016,6,15,10,52.42
2016,6,15,11,52.42
2016,6,15,12,52.42
2016,6,15,13,52.42
2016,6,15,14,52.42
2016,6,15,15,52.42
2016,6,15,16,52.42
2016,6,15,17,52.42
2016,6,15,18,52.42
2016,6,15,19,52.42
2016,6,15,20,52.42
2016,6,15,21,52.42
2016,6,15,22,52.42
2016,6,15,23,52.42
2016,6,15,24,52.42
2016,6,16,1,53.32
2016,6,16,2,53.32
2016,6,16,3,53.32
2016,6,16,4,53.32
2016,6,16,5,53.32
2016,6,16,6,53.32
2016,6,16,7,53.32
2016,6,16,8,53.32
2016,6,16,9,53.32
2016,6,16,10,53.32
2016,6,16,11,53.32
2016,6,16,12,53.32
2016,6,16,13,53.32
2016,6,16,14,53.32
2016,6,16,15,53.32
2016,6,16,16,53.32
2016,6,16,17,53.32
2016,6,16,18,53.32
2016,6,16,19,53.32
2016,6,16,20,53.32
2016,6,16,21,53.32
2016,6,16,22,53.32
2016,6,16,23,53.32
2016,6,16,24,53.32
2016,6,17,1,54.46
2016,6,17,2,54.46
2016,6,17,3,54.46
2016,6,17,4,54.46
2016,6,17,5,54.46
2016,6,17,6,54.46
2016,6,17,7,54.46
2016,6,17,8,54.46
2016,6,17,9,54.46
2016,6,17,10,54.46
2016,6,17,11,54.46
2016,6,17,12,54.46
2016,6,17,13,54.46
2016,6,17,14,54.46
2016,6,17,15,54.46
2016,6,17,16,54.46
2016,6,17,17,54.46
2016,6,17,18,54.46
2016,6,17,19,54.46
2016,6,17,20,54.46
2016,6,17,21,54.46
2016,6,17,22,54.46
2016,6,17,23,54.46
2016,6,17,24,54.46
2016,6,18,1,55.86
2016,6,18,2,55.86
2016,6,18,3,55.86
2016,6,18,4,55.86
2016,6,18,5,55.86
2016,6,18,6,55.86
2016,6,18,7,55.86
2016,6,18,8,55.86
2016,6,18,9,55.86
2016,6,18,10,55.86
2016,6,18,11,55.86
2016,6,18,12,55.86
2016,6,18,13,55.86
2016,6,18,14,55.86
2016,6,18,15,55.86
2016,6,18,16,55.86
2016,6,18,17,55.86
2016,6,18,18,55.86
2016,6,18,19,55.86
2016,6,18,20,55.86
2016,6,18,21,55.86
2016,6,18,22,55.86
2016,6,18,23,55.86
2016,6,18,24,55.86
2016,6,19,1,57.3
2016,6,19,2,57.3
2016,6,19,3,57.3
2016,6,19,4,57.3
2016,6,19,5,57.3
2016,6,19,6,57.3
2016,6,19,7,57.3
2016,6,19,8,57.3
2016,6,19,9,57.3
2016,6,19,10,57.3
2016,6,19,11,57.3
2016,6,19,12,57.3
2016,6,19,13,57.3
2016,6,19,14,57.3
2016,6,19,15,57.3
2016,6,19,16,57.3
2016,6,19,17,57.3
2016,6,19,18,57.3
2016,6,19,19,57.3
2016,6,19,20,57.3
2016,6,19,21,57.3
2016,6,19,22,57.3
2016,6,19,23,57.3
2016,6,19,24,57.3
2016,6,20,1,58.7
2016,6,20,2,58.7
2016,6,20,3,58.7
2016,6,20,4,58.7
2016,6,20,5,58.7
2016,6,20,6,58.7
2016,6,20,7,58.7
2016,6,20,8,58.7
2016,6,20,9,58.7
2016,6,20,10,58.7
2016,6,20,11,58.7
2016,6,20,12,58.7
2016,6,20,13,58.7
2016,6,20,14,58.7
2016,6,20,15,58.7
2016,6,20,16,58.7
2016,6,20,17,58.7
2016,6,20,18,58.7
2016,6,20,19,58.7
2016,6,20,20,58.7
2016,6,20,21,58.7
2016,6,20,22,58.7
2016,6,20,23,58.7
2016,6,20,24,58.7
2016,6,21,1,60.14
2016,6,21,2,60.14
2016,6,21,3,60.14
2016,6,21,4,60.14
2016,6,21,5,60.14
2016,6,21,6,60.14
2016,6,21,7,60.14
2016,6,21,8,60.14
2016,6,21,9,60.14
2016,6,21,10,60.14
2016,6,21,11,60.14
2016,6,21,12,60.14
2016,6,21,13,60.14
2016,6,21,14,60.14
2016,6,21,15,60.14
2016,6,21,16,60.14
2016,6,21,17,60.14
2016,6,21,18,60.14
2016,6,21,19,60.14
2016,6,21,20,60.14
2016,6,21,21,60.14
2016,6,21,22,60.14
2016,6,21,23,60.14
2016,6,21,24,60.14
2016,6,22,1,61.36
2016,6,22,2,61.36
2016,6,22,3,61.36
2016,6,22,4,61.36
2016,6,22,5,61.36
2016,6,22,6,61.36
2016,6,22,7,61.36
2016,6,22,8,61.36
2016,6,22,9,61.36
2016,6,22,10,61.36
2016,6,22,11,61.36
2016,6,22,12,61.36
2016,6,22,13,61.36
2016,6,22,14,61.36
2016,6,22,15,61.36
2016,6,22,16,61.36
2016,6,22,17,61.36
2016,6,22,18,61.36
2016,6,22,19,61.36
2016,6,22,20,61.36
2016,6,22,21,61.36
2016,6,22,22,61.36
2016,6,22,23,61.36
2016,6,22,24,61.36
2016,6,23,1,62.3
2016,6,23,2,62.3
2016,6,23,3,62.3
2016,6,23,4,62.3
2016,6,23,5,62.3
2016,6,23,6,62.3
2016,6,23,7,62.3
2016,6,23,8,62.3
2016,6,23,9,62.3
2016,6,23,10,62.3
2016,6,23,11,62.3
2016,6,23,12,62.3
2016,6,23,13,62.3
2016,6,23,14,62.3
2016,6,23,15,62.3
2016,6,23,16,62.3
2016,6,23,17,62.3
2016,6,23,18,62.3
2016,6,23,19,62.3
2016,6,23,20,62.3
2016,6,23,21,62.3
2016,6,23,22,62.3
2016,6,23,23,62.3
2016,6,23,24,62.3
2016,6,24,1,63.18
2016,6,24,2,63.18
2016,6,24,3,63.18
2016,6,24,4,63.18
2016,6,24,5,63.18
2016,6,24,6,63.18
2016,6,24,7,63.18
2016,6,24,8,63.18
2016,6,24,9,63.18
2016,6,24,10,63.18
2016,6,24,11,63.18
2016,6,24,12,63.18
2016,6,24,13,63.18
2016,6,24,14,63.18
2016,6,24,15,63.18
2016,6,24,16,63.18
2016,6,24,17,63.18
2016,6,24,18,63.18
2016,6,24,19,63.18
2016,6,24,20,63.18
2016,6,24,21,63.18
2016,6,24,22,63.18
2016,6,24,23,63.18
2016,6,24,24,63.18
2016,6,25,1,64.08
2016,6,25,2,64.08
2016,6,25,3,64.08
2016,6,25,4,64.08
2016,6,25,5,64.08
2016,6,25,6,64.08
2016,6,25,7,64.08
2016,6,25,8,64.08
2016,6,25,9,64.08
2016,6,25,10,64.08
2016,6,25,11,64.08
2016,6,25,12,64.08
2016,6,25,13,64.08
2016,6,25,14,64.08
2016,6,25,15,64.08
2016,6,25,16,64.08
2016,6,25,17,64.08
2016,6,25,18,64.08
2016,6,25,19,64.08
2016,6,25,20,64.08
2016,6,25,21,64.08
2016,6,25,22,64.08
2016,6,25,23,64.08
2016,6,25,24,64.08
2016,6,26,1,64.96
2016,6,26,2,64.96
2016,6,26,3,64.96
2016,6,26,4,64.96
2016,6,26,5,64.96
2016,6,26,6,64.96
2016,6,26,7,64.96
2016,6,26,8,64.96
2016,6,26,9,64.96
2016,6,26,10,64.96
2016,6,26,11,64.96
2016,6,26,12,64.96
2016,6,26,13,64.96
2016,6,26,14,64.96
2016,6,26,15,64.96
2016,6,26,16,64.96
2016,6,26,17,64.96
2016,6,26,18,64.96
2016,6,26,19,64.96
2016,6,26,20,64.96
2016,6,26,21,64.96
2016,6,26,22,64.96
2016,6,26,23,64.96
2016,6,26,24,64.96
2016,6,27,1,65.9
2016,6,27,2,65.9
2016,6,27,3,65.9
2016,6,27,4,65.9
2016,6,27,5,65.9
2016,6,27,6,65.9
2016,6,27,7,65.9
2016,6,27,8,65.9
2016,6,27,9,65.9
2016,6,27,10,65.9
2016,6,27,11,65.9
2016,6,27,12,65.9
2016,6,27,13,65.9
2016,6,27,14,65.9
2016,6,27,15,65.9
2016,6,27,16,65.9
2016,6,27,17,65.9
2016,6,27,18,65.9
2016,6,27,19,65.9
2016,6,27,20,65.9
2016,6,27,21,65.9
2016,6,27,22,65.9
2016,6,27,23,65.9
2016,6,27,24,65.9
2016,6,28,1,66.82
2016,6,28,2,66.82
2016,6,28,3,66.82
2016,6,28,4,66.82
2016,6,28,5,66.82
2016,6,28,6,66.82
2016,6,28,7,66.82
2016,6,28,8,66.82
2016,6,28,9,66.82
2016,6,28,10,66.82
2016,6,28,11,66.82
2016,6,28,12,66.82
2016,6,28,13,66.82
2016,6,28,14,66.82
2016,6,28,15,66.82
2016,6,28,16,66.82
2016,6,28,17,66.82
2016,6,28,18,66.82
2016,6,28,19,66.82
2016,6,28,20,66.82
2016,6,28,21,66.82
2016,6,28,22,66.82
2016,6,28,23,66.82
2016,6,28,24,66.82
2016,6,29,1,67.58
2016,6,29,2,67.58
2016,6,29,3,67.58
2016,6,29,4,67.58
2016,6,29,5,67.58
2016,6,29,6,67.58
2016,6,29,7,67.58
2016,6,29,8,67.58
2016,6,29,9,67.58
2016,6,29,10,67.58
2016,6,29,11,67.58
2016,6,29,12,67.58
2016,6,29,13,67.58
2016,6,29,14,67.58
2016,6,29,15,67.58
