year,month,day,hour,Node2
2016,5,17,3,63.9
2016,5,17,4,62.4
2016,5,17,5,62.2
2016,5,17,6,63.8
2016,5,17,7,76.5
2016,5,17,8,91.2
2016,5,17,9,98.8
2016,5,17,10,98.9
2016,5,17,11,94.3
2016,5,17,12,90.4
2016,5,17,13,98.5
2016,5,17,14,102.1
2016,5,17,15,97.8
2016,5,17,16,92.9
2016,5,17,17,84.5
2016,5,17,18,81.3
2016,5,17,19,86.4
2016,5,17,20,86.8
2016,5,17,21,88.6
2016,5,17,22,82.8
2016,5,17,23,76.1
2016,5,17,24,72.1
2016,5,18,1,68.4
2016,5,18,2,66.5
2016,5,18,3,63.9
2016,5,18,4,62.4
2016,5,18,5,62.2
2016,5,18,6,63.8
2016,5,18,7,76.5
2016,5,18,8,91.2
2016,5,18,9,98.8
2016,5,18,10,98.9
2016,5,18,11,94.3
2016,5,18,12,90.4
2016,5,18,13,98.5
2016,5,18,14,102.1
2016,5,18,15,97.8
2016,5,18,16,92.9
2016,5,18,17,84.5
2016,5,18,18,81.3
2016,5,18,19,86.4
2016,5,18,20,86.8
2016,5,18,21,88.6
2016,5,18,22,82.8
2016,5,18,23,76.1
2016,5,18,24,72.1
2016,5,19,1,68.4
2016,5,19,2,66.5
2016,5,19,3,63.9
2016,5,19,4,62.4
2016,5,19,5,62.2
2016,5,19,6,63.8
2016,5,19,7,76.5
2016,5,19,8,91.2
2016,5,19,9,98.8
2016,5,19,10,98.9
2016,5,19,11,94.3
2016,5,19,12,90.4
2016,5,19,13,98.5
2016,5,19,14,102.1
2016,5,19,15,97.8
2016,5,19,16,92.9
2016,5,19,17,84.5
2016,5,19,18,81.3
2016,5,19,19,86.4
2016,5,19,20,86.8
2016,5,19,21,88.6
2016,5,19,22,82.8
2016,5,19,23,76.1
2016,5,19,24,72.1
2016,5,20,1,68.4
2016,5,20,2,66.5
2016,5,20,3,63.9
2016,5,20,4,62.4
2016,5,20,5,62.2
2016,5,20,6,63.8
2016,5,20,7,76.5
2016,5,20,8,91.2
2016,5,20,9,98.8
2016,5,20,10,98.9
2016,5,20,11,94.3
2016,5,20,12,90.4
2016,5,20,13,98.5
2016,5,20,14,102.1
2016,5,20,15,97.8
2016,5,20,16,92.9
2016,5,20,17,84.5
2016,5,20,18,81.3
2016,5,20,19,86.4
2016,5,20,20,86.8
2016,5,20,21,88.6
2016,5,20,22,82.8
2016,5,20,23,76.1
2016,5,20,24,72.1
2016,5,21,1,61.5
2016,5,21,2,59.8
2016,5,21,3,57.5
2016,5,21,4,56.2
2016,5,21,5,56
2016,5,21,6,57.4
2016,5,21,7,68.8
2016,5,21,8,82.1
2016,5,21,9,88.8
2016,5,21,10,89
2016,5,21,11,84.8
2016,5,21,12,81.4
2016,5,21,13,88.5
2016,5,21,14,91.9
2016,5,21,15,88.1
2016,5,21,16,83.6
2016,5,21,17,76
2016,5,21,18,73.2
2016,5,21,19,77.8
2016,5,21,20,78.1
2016,5,21,21,79.8
2016,5,21,22,74.5
2016,5,21,23,68.5
2016,5,21,24,64.9
2016,5,22,1,61.5
2016,5,22,2,59.8
2016,5,22,3,57.5
2016,5,22,4,56.2
2016,5,22,5,56
2016,5,22,6,57.4
2016,5,22,7,68.8
2016,5,22,8,82.1
2016,5,22,9,88.8
2016,5,22,10,89
2016,5,22,11,84.8
2016,5,22,12,81.4
2016,5,22,13,88.5
2016,5,22,14,91.9
2016,5,22,15,88.1
2016,5,22,16,83.6
2016,5,22,17,76
2016,5,22,18,73.2
2016,5,22,19,77.8
2016,5,22,20,78.1
2016,5,22,21,79.8
2016,5,22,22,74.5
2016,5,22,23,68.5
2016,5,22,24,64.9
2016,5,23,1,68.4
2016,5,23,2,66.5
2016,5,23,3,63.9
2016,5,23,4,62.4
2016,5,23,5,62.2
2016,5,23,6,63.8
2016,5,23,7,76.5
2016,5,23,8,91.2
2016,5,23,9,98.8
2016,5,23,10,98.9
2016,5,23,11,94.3
2016,5,23,12,90.4
2016,5,23,13,98.5
2016,5,23,14,102.1
2016,5,23,15,97.8
2016,5,23,16,92.9
2016,5,23,17,84.5
2016,5,23,18,81.3
2016,5,23,19,86.4
2016,5,23,20,86.8
2016,5,23,21,88.6
2016,5,23,22,82.8
2016,5,23,23,76.1
2016,5,23,24,72.1
2016,5,24,1,68.4
2016,5,24,2,66.5
2016,5,24,3,63.9
2016,5,24,4,62.4
2016,5,24,5,62.2
2016,5,24,6,63.8
2016,5,24,7,76.5
2016,5,24,8,91.2
2016,5,24,9,98.8
2016,5,24,10,98.9
2016,5,24,11,94.3
2016,5,24,12,90.4
2016,5,24,13,98.5
2016,5,24,14,102.1
2016,5,24,15,97.8
2016,5,24,16,92.9
2016,5,24,17,84.5
2016,5,24,18,81.3
2016,5,24,19,86.4
2016,5,24,20,86.8
2016,5,24,21,88.6
2016,5,24,22,82.8
2016,5,24,23,76.1
2016,5,24,24,72.1
2016,5,25,1,68.4
2016,5,25,2,66.5
2016,5,25,3,63.9
2016,5,25,4,62.4
2016,5,25,5,62.2
2016,5,25,6,63.8
2016,5,25,7,76.5
2016,5,25,8,91.2
2016,5,25,9,98.8
2016,5,25,10,98.9
2016,5,25,11,94.3
2016,5,25,12,90.4
2016,5,25,13,98.5
2016,5,25,14,102.1
2016,5,25,15,97.8
2016,5,25,16,92.9
2016,5,25,17,84.5
2016,5,25,18,81.3
2016,5,25,19,86.4
2016,5,25,20,86.8
2016,5,25,21,88.6
2016,5,25,22,82.8
2016,5,25,23,76.1
2016,5,25,24,72.1
2016,5,26,1,68.4
2016,5,26,2,66.5
2016,5,26,3,63.9
2016,5,26,4,62.4
2016,5,26,5,62.2
2016,5,26,6,63.8
2016,5,26,7,76.5
2016,5,26,8,91.2
2016,5,26,9,98.8
2016,5,26,10,98.9
2016,5,26,11,94.3
2016,5,26,12,90.4
2016,5,26,13,98.5
2016,5,26,14,102.1
2016,5,26,15,97.8
2016,5,26,16,92.9
2016,5,26,17,84.5
2016,5,26,18,81.3
2016,5,26,19,86.4
2016,5,26,20,86.8
2016,5,26,21,88.6
2016,5,26,22,82.8
2016,5,26,23,76.1
2016,5,26,24,72.1
2016,5,27,1,68.4
2016,5,27,2,66.5
2016,5,27,3,63.9
2016,5,27,4,62.4
2016,5,27,5,62.2
2016,5,27,6,63.8
2016,5,27,7,76.5
2016,5,27,8,91.2
2016,5,27,9,98.8
2016,5,27,10,98.9
2016,5,27,11,94.3
2016,5,27,12,90.4
2016,5,27,13,98.5
2016,5,27,14,102.1
2016,5,27,15,97.8
2016,5,27,16,92.9
2016,5,27,17,84.5
2016,5,27,18,81.3
2016,5,27,19,86.4
2016,5,27,20,86.8
2016,5,27,21,88.6
2016,5,27,22,82.8
2016,5,27,23,76.1
2016,5,27,24,72.1
2016,5,28,1,61.5
2016,5,28,2,59.8
2016,5,28,3,57.5
2016,5,28,4,56.2
2016,5,28,5,56
2016,5,28,6,57.4
2016,5,28,7,68.8
2016,5,28,8,82.1
2016,5,28,9,88.8
2016,5,28,10,89
2016,5,28,11,84.8
2016,5,28,12,81.4
2016,5,28,13,88.5
2016,5,28,14,91.9
2016,5,28,15,88.1
2016,5,28,16,83.6
2016,5,28,17,76
2016,5,28,18,73.2
2016,5,28,19,77.8
2016,5,28,20,78.1
2016,5,28,21,79.8
2016,5,28,22,74.5
2016,5,28,23,68.5
2016,5,28,24,64.9
2016,5,29,1,61.5
2016,5,29,2,59.8
2016,5,29,3,57.5
2016,5,29,4,56.2
2016,5,29,5,56
2016,5,29,6,57.4
2016,5,29,7,68.8
2016,5,29,8,82.1
2016,5,29,9,88.8
2016,5,29,10,89
2016,5,29,11,84.8
2016,5,29,12,81.4
2016,5,29,13,88.5
2016,5,29,14,91.9
2016,5,29,15,88.1
2016,5,29,16,83.6
2016,5,29,17,76
2016,5,29,18,73.2
2016,5,29,19,77.8
2016,5,29,20,78.1
2016,5,29,21,79.8
2016,5,29,22,74.5
2016,5,29,23,68.5
2016,5,29,24,64.9
2016,5,30,1,68.4
2016,5,30,2,66.5
2016,5,30,3,63.9
2016,5,30,4,62.4
2016,5,30,5,62.2
2016,5,30,6,63.8
2016,5,30,7,76.5
2016,5,30,8,91.2
2016,5,30,9,98.8
2016,5,30,10,98.9
2016,5,30,11,94.3
2016,5,30,12,90.4
2016,5,30,13,98.5
2016,5,30,14,102.1
2016,5,30,15,97.8
2016,5,30,16,92.9
2016,5,30,17,84.5
2016,5,30,18,81.3
2016,5,30,19,86.4
2016,5,30,20,86.8
2016,5,30,21,88.6
2016,5,30,22,82.8
2016,5,30,23,76.1
2016,5,30,24,72.1
2016,5,31,1,68.4
2016,5,31,2,66.5
2016,5,31,3,63.9
2016,5,31,4,62.4
2016,5,31,5,62.2
2016,5,31,6,63.8
2016,5,31,7,76.5
2016,5,31,8,91.2
2016,5,31,9,98.8
2016,5,31,10,98.9
2016,5,31,11,94.3
2016,5,31,12,90.4
2016,5,31,13,98.5
2016,5,31,14,102.1
2016,5,31,15,97.8
2016,5,31,16,92.9
2016,5,31,17,84.5
2016,5,31,18,81.3
2016,5,31,19,86.4
2016,5,31,20,86.8
2016,5,31,21,88.6
2016,5,31,22,82.8
2016,5,31,23,76.1
2016,5,31,24,72.1
2016,6,1,1,61.1
2016,6,1,2,59.4
2016,6,1,3,57.1
2016,6,1,4,55.9
2016,6,1,5,55.5
2016,6,1,6,57
2016,6,1,7,68.4
2016,6,1,8,81.5
2016,6,1,9,88.2
2016,6,1,10,88.3
2016,6,1,11,84.3
2016,6,1,12,80.8
2016,6,1,13,87.9
2016,6,1,14,91.2
2016,6,1,15,87.5
2016,6,1,16,83
2016,6,1,17,75.5
2016,6,1,18,72.7
2016,6,1,19,77.3
2016,6,1,20,77.6
2016,6,1,21,79.2
2016,6,1,22,74
2016,6,1,23,68.1
2016,6,1,24,64.5
2016,6,2,1,61.1
2016,6,2,2,59.4
2016,6,2,3,57.1
2016,6,2,4,55.9
2016,6,2,5,55.5
2016,6,2,6,57
2016,6,2,7,68.4
2016,6,2,8,81.5
2016,6,2,9,88.2
2016,6,2,10,88.3
2016,6,2,11,84.3
2016,6,2,12,80.8
2016,6,2,13,87.9
2016,6,2,14,91.2
2016,6,2,15,87.5
2016,6,2,16,83
2016,6,2,17,75.5
2016,6,2,18,72.7
2016,6,2,19,77.3
2016,6,2,20,77.6
2016,6,2,21,79.2
2016,6,2,22,74
2016,6,2,23,68.1
2016,6,2,24,64.5
2016,6,3,1,61.1
2016,6,3,2,59.4
2016,6,3,3,57.1
2016,6,3,4,55.9
2016,6,3,5,55.5
2016,6,3,6,57
2016,6,3,7,68.4
2016,6,3,8,81.5
2016,6,3,9,88.2
2016,6,3,10,88.3
2016,6,3,11,84.3
2016,6,3,12,80.8
2016,6,3,13,87.9
2016,6,3,14,91.2
2016,6,3,15,87.5
2016,6,3,16,83
2016,6,3,17,75.5
2016,6,3,18,72.7
2016,6,3,19,77.3
2016,6,3,20,77.6
2016,6,3,21,79.2
2016,6,3,22,74
2016,6,3,23,68.1
2016,6,3,24,64.5
2016,6,4,1,55
2016,6,4,2,53.5
2016,6,4,3,51.4
2016,6,4,4,50.2
2016,6,4,5,50
2016,6,4,6,51.4
2016,6,4,7,61.5
2016,6,4,8,73.4
2016,6,4,9,79.5
2016,6,4,10,79.6
2016,6,4,11,75.8
2016,6,4,12,72.8
2016,6,4,13,79.1
2016,6,4,14,82.1
2016,6,4,15,78.7
2016,6,4,16,74.8
2016,6,4,17,68
2016,6,4,18,65.5
2016,6,4,19,69.5
2016,6,4,20,69.8
2016,6,4,21,71.3
2016,6,4,22,66.6
2016,6,4,23,61.3
2016,6,4,24,58
2016,6,5,1,55
2016,6,5,2,53.5
2016,6,5,3,51.4
2016,6,5,4,50.2
2016,6,5,5,50
2016,6,5,6,51.4
2016,6,5,7,61.5
2016,6,5,8,73.4
2016,6,5,9,79.5
2016,6,5,10,79.6
2016,6,5,11,75.8
2016,6,5,12,72.8
2016,6,5,13,79.1
2016,6,5,14,82.1
2016,6,5,15,78.7
2016,6,5,16,74.8
2016,6,5,17,68
2016,6,5,18,65.5
2016,6,5,19,69.5
2016,6,5,20,69.8
2016,6,5,21,71.3
2016,6,5,22,66.6
2016,6,5,23,61.3
2016,6,5,24,58
2016,6,6,1,61.1
2016,6,6,2,59.4
2016,6,6,3,57.1
2016,6,6,4,55.9
2016,6,6,5,55.5
2016,6,6,6,57
2016,6,6,7,68.4
2016,6,6,8,81.5
2016,6,6,9,88.2
2016,6,6,10,88.3
2016,6,6,11,84.3
2016,6,6,12,80.8
2016,6,6,13,87.9
2016,6,6,14,91.2
2016,6,6,15,87.5
2016,6,6,16,83
2016,6,6,17,75.5
2016,6,6,18,72.7
2016,6,6,19,77.3
2016,6,6,20,77.6
2016,6,6,21,79.2
2016,6,6,22,74
2016,6,6,23,68.1
2016,6,6,24,64.5
2016,6,7,1,61.1
2016,6,7,2,59.4
2016,6,7,3,57.1
2016,6,7,4,55.9
2016,6,7,5,55.5
2016,6,7,6,57
2016,6,7,7,68.4
2016,6,7,8,81.5
2016,6,7,9,88.2
2016,6,7,10,88.3
2016,6,7,11,84.3
2016,6,7,12,80.8
2016,6,7,13,87.9
2016,6,7,14,91.2
2016,6,7,15,87.5
2016,6,7,16,83
2016,6,7,17,75.5
2016,6,7,18,72.7
2016,6,7,19,77.3
2016,6,7,20,77.6
2016,6,7,21,79.2
2016,6,7,22,74
2016,6,7,23,68.1
2016,6,7,24,64.5
2016,6,8,1,61.1
2016,6,8,2,59.4
2016,6,8,3,57.1
2016,6,8,4,55.9
2016,6,8,5,55.5
2016,6,8,6,57
2016,6,8,7,68.4
2016,6,8,8,81.5
2016,6,8,9,88.2
2016,6,8,10,88.3
2016,6,8,11,84.3
2016,6,8,12,80.8
2016,6,8,13,87.9
2016,6,8,14,91.2
2016,6,8,15,87.5
2016,6,8,16,83
2016,6,8,17,75.5
2016,6,8,18,72.7
2016,6,8,19,77.3
2016,6,8,20,77.6
2016,6,8,21,79.2
2016,6,8,22,74
2016,6,8,23,68.1
2016,6,8,24,64.5
2016,6,9,1,61.1
2016,6,9,2,59.4
2016,6,9,3,57.1
2016,6,9,4,55.9
2016,6,9,5,55.5
2016,6,9,6,57
2016,6,9,7,68.4
2016,6,9,8,81.5
2016,6,9,9,88.2
2016,6,9,10,88.3
2016,6,9,11,84.3
2016,6,9,12,80.8
2016,6,9,13,87.9
2016,6,9,14,91.2
2016,6,9,15,87.5
2016,6,9,16,83
2016,6,9,17,75.5
2016,6,9,18,72.7
2016,6,9,19,77.3
2016,6,9,20,77.6
2016,6,9,21,79.2
2016,6,9,22,74
2016,6,9,23,68.1
2016,6,9,24,64.5
2016,6,10,1,61.1
2016,6,10,2,59.4
2016,6,10,3,57.1
2016,6,10,4,55.9
2016,6,10,5,55.5
2016,6,10,6,57
2016,6,10,7,68.4
2016,6,10,8,81.5
2016,6,10,9,88.2
2016,6,10,10,88.3
2016,6,10,11,84.3
2016,6,10,12,80.8
2016,6,10,13,87.9
2016,6,10,14,91.2
2016,6,10,15,87.5
2016,6,10,16,83
2016,6,10,17,75.5
2016,6,10,18,72.7
2016,6,10,19,77.3
2016,6,10,20,77.6
2016,6,10,21,79.2
2016,6,10,22,74
2016,6,10,23,68.1
2016,6,10,24,64.5
2016,6,11,1,55
2016,6,11,2,53.5
2016,6,11,3,51.4
2016,6,11,4,50.2
2016,6,11,5,50
2016,6,11,6,51.4
2016,6,11,7,61.5
2016,6,11,8,73.4
2016,6,11,9,79.5
2016,6,11,10,79.6
2016,6,11,11,75.8
2016,6,11,12,72.8
2016,6,11,13,79.1
2016,6,11,14,82.1
2016,6,11,15,78.7
2016,6,11,16,74.8
2016,6,11,17,68
2016,6,11,18,65.5
2016,6,11,19,69.5
2016,6,11,20,69.8
2016,6,11,21,71.3
2016,6,11,22,66.6
2016,6,11,23,61.3
2016,6,11,24,58
2016,6,12,1,55
2016,6,12,2,53.5
2016,6,12,3,51.4
2016,6,12,4,50.2
2016,6,12,5,50
2016,6,12,6,51.4
2016,6,12,7,61.5
2016,6,12,8,73.4
2016,6,12,9,79.5
2016,6,12,10,79.6
2016,6,12,11,75.8
2016,6,12,12,72.8
2016,6,12,13,79.1
2016,6,12,14,82.1
2016,6,12,15,78.7
2016,6,12,16,74.8
2016,6,12,17,68
2016,6,12,18,65.5
2016,6,12,19,69.5
2016,6,12,20,69.8
2016,6,12,21,71.3
2016,6,12,22,66.6
2016,6,12,23,61.3
2016,6,12,24,58
2016,6,13,1,61.1
2016,6,13,2,59.4
2016,6,13,3,57.1
2016,6,13,4,55.9
2016,6,13,5,55.5
2016,6,13,6,57
2016,6,13,7,68.4
2016,6,13,8,81.5
2016,6,13,9,88.2
2016,6,13,10,88.3
2016,6,13,11,84.3
2016,6,13,12,80.8
2016,6,13,13,87.9
2016,6,13,14,91.2
2016,6,13,15,87.5
2016,6,13,16,83
2016,6,13,17,75.5
2016,6,13,18,72.7
2016,6,13,19,77.3
2016,6,13,20,77.6
2016,6,13,21,79.2
2016,6,13,22,74
2016,6,13,23,68.1
2016,6,13,24,64.5
2016,6,14,1,61.1
2016,6,14,2,59.4
2016,6,14,3,57.1
2016,6,14,4,55.9
2016,6,14,5,55.5
2016,6,14,6,57
2016,6,14,7,68.4
2016,6,14,8,81.5
2016,6,14,9,88.2
2016,6,14,10,88.3
2016,6,14,11,84.3
2016,6,14,12,80.8
2016,6,14,13,87.9
2016,6,14,14,91.2
2016,6,14,15,87.5
2016,6,14,16,83
2016,6,14,17,75.5
2016,6,14,18,72.7
2016,6,14,19,77.3
2016,6,14,20,77.6
2016,6,14,21,79.2
2016,6,14,22,74
2016,6,14,23,68.1
2016,6,14,24,64.5
2016,6,15,1,61.1
2016,6,15,2,59.4
2016,6,15,3,57.1
2016,6,15,4,55.9
2016,6,15,5,55.5
2016,6,15,6,57
2016,6,15,7,68.4
2016,6,15,8,81.5
2016,6,15,9,88.2
2016,6,15,10,88.3
2016,6,15,11,84.3
2016,6,15,12,80.8
2016,6,15,13,87.9
2016,6,15,14,91.2
2016,6,15,15,87.5
2016,6,15,16,83
2016,6,15,17,75.5
2016,6,15,18,72.7
2016,6,15,19,77.3
2016,6,15,20,77.6
2016,6,15,21,79.2
2016,6,15,22,74
2016,6,15,23,68.1
2016,6,15,24,64.5
2016,6,16,1,61.1
2016,6,16,2,59.4
2016,6,16,3,57.1
2016,6,16,4,55.9
2016,6,16,5,55.5
2016,6,16,6,57
2016,6,16,7,68.4
2016,6,16,8,81.5
2016,6,16,9,88.2
2016,6,16,10,88.3
2016,6,16,11,84.3
2016,6,16,12,80.8
2016,6,16,13,87.9
2016,6,16,14,91.2
2016,6,16,15,87.5
2016,6,16,16,83
2016,6,16,17,75.5
2016,6,16,18,72.7
2016,6,16,19,77.3
2016,6,16,20,77.6
2016,6,16,21,79.2
2016,6,16,22,74
2016,6,16,23,68.1
2016,6,16,24,64.5
2016,6,17,1,61.1
2016,6,17,2,59.4
2016,6,17,3,57.1
2016,6,17,4,55.9
2016,6,17,5,55.5
2016,6,17,6,57
2016,6,17,7,68.4
2016,6,17,8,81.5
2016,6,17,9,88.2
2016,6,17,10,88.3
2016,6,17,11,84.3
2016,6,17,12,80.8
2016,6,17,13,87.9
2016,6,17,14,91.2
2016,6,17,15,87.5
2016,6,17,16,83
2016,6,17,17,75.5
2016,6,17,18,72.7
2016,6,17,19,77.3
2016,6,17,20,77.6
2016,6,17,21,79.2
2016,6,17,22,74
2016,6,17,23,68.1
2016,6,17,24,64.5
2016,6,18,1,55
2016,6,18,2,53.5
2016,6,18,3,51.4
2016,6,18,4,50.2
2016,6,18,5,50
2016,6,18,6,51.4
2016,6,18,7,61.5
2016,6,18,8,73.4
2016,6,18,9,79.5
2016,6,18,10,79.6
2016,6,18,11,75.8
2016,6,18,12,72.8
2016,6,18,13,79.1
2016,6,18,14,82.1
2016,6,18,15,78.7
2016,6,18,16,74.8
2016,6,18,17,68
2016,6,18,18,65.5
2016,6,18,19,69.5
2016,6,18,20,69.8
2016,6,18,21,71.3
2016,6,18,22,66.6
2016,6,18,23,61.3
2016,6,18,24,58
2016,6,19,1,55
2016,6,19,2,53.5
2016,6,19,3,51.4
2016,6,19,4,50.2
2016,6,19,5,50
2016,6,19,6,51.4
2016,6,19,7,61.5
2016,6,19,8,73.4
2016,6,19,9,79.5
2016,6,19,10,79.6
2016,6,19,11,75.8
2016,6,19,12,72.8
2016,6,19,13,79.1
2016,6,19,14,82.1
2016,6,19,15,78.7
2016,6,19,16,74.8
2016,6,19,17,68
2016,6,19,18,65.5
2016,6,19,19,69.5
2016,6,19,20,69.8
2016,6,19,21,71.3
2016,6,19,22,66.6
2016,6,19,23,61.3
2016,6,19,24,58
2016,6,20,1,61.1
2016,6,20,2,59.4
2016,6,20,3,57.1
2016,6,20,4,55.9
2016,6,20,5,55.5
2016,6,20,6,57
2016,6,20,7,68.4
2016,6,20,8,81.5
2016,6,20,9,88.2
2016,6,20,10,88.3
2016,6,20,11,84.3
2016,6,20,12,80.8
2016,6,20,13,87.9
2016,6,20,14,91.2
2016,6,20,15,87.5
2016,6,20,16,83
2016,6,20,17,75.5
2016,6,20,18,72.7
2016,6,20,19,77.3
2016,6,20,20,77.6
2016,6,20,21,79.2
2016,6,20,22,74
2016,6,20,23,68.1
2016,6,20,24,64.5
2016,6,21,1,61.1
2016,6,21,2,59.4
2016,6,21,3,57.1
2016,6,21,4,55.9
2016,6,21,5,55.5
2016,6,21,6,57
2016,6,21,7,68.4
2016,6,21,8,81.5
2016,6,21,9,88.2
2016,6,21,10,88.3
2016,6,21,11,84.3
2016,6,21,12,80.8
2016,6,21,13,87.9
2016,6,21,14,91.2
2016,6,21,15,87.5
2016,6,21,16,83
2016,6,21,17,75.5
2016,6,21,18,72.7
2016,6,21,19,77.3
2016,6,21,20,77.6
2016,6,21,21,79.2
2016,6,21,22,74
2016,6,21,23,68.1
2016,6,21,24,64.5
2016,6,22,1,61.1
2016,6,22,2,59.4
2016,6,22,3,57.1
2016,6,22,4,55.9
2016,6,22,5,55.5
2016,6,22,6,57
2016,6,22,7,68.4
2016,6,22,8,81.5
2016,6,22,9,88.2
2016,6,22,10,88.3
2016,6,22,11,84.3
2016,6,22,12,80.8
2016,6,22,13,87.9
2016,6,22,14,91.2
2016,6,22,15,87.5
2016,6,22,16,83
2016,6,22,17,75.5
2016,6,22,18,72.7
2016,6,22,19,77.3
2016,6,22,20,77.6
2016,6,22,21,79.2
2016,6,22,22,74
2016,6,22,23,68.1
2016,6,22,24,64.5
2016,6,23,1,61.1
2016,6,23,2,59.4
2016,6,23,3,57.1
2016,6,23,4,55.9
2016,6,23,5,55.5
2016,6,23,6,57
2016,6,23,7,68.4
2016,6,23,8,81.5
2016,6,23,9,88.2
2016,6,23,10,88.3
2016,6,23,11,84.3
2016,6,23,12,80.8
2016,6,23,13,87.9
2016,6,23,14,91.2
2016,6,23,15,87.5
2016,6,23,16,83
2016,6,23,17,75.5
2016,6,23,18,72.7
2016,6,23,19,77.3
2016,6,23,20,77.6
2016,6,23,21,79.2
2016,6,23,22,74
2016,6,23,23,68.1
2016,6,23,24,64.5
2016,6,24,1,61.1
2016,6,24,2,59.4
2016,6,24,3,57.1
2016,6,24,4,55.9
2016,6,24,5,55.5
2016,6,24,6,57
2016,6,24,7,68.4
2016,6,24,8,81.5
2016,6,24,9,88.2
2016,6,24,10,88.3
2016,6,24,11,84.3
2016,6,24,12,80.8
2016,6,24,13,87.9
2016,6,24,14,91.2
2016,6,24,15,87.5
2016,6,24,16,83
2016,6,24,17,75.5
2016,6,24,18,72.7
2016,6,24,19,77.3
2016,6,24,20,77.6
2016,6,24,21,79.2
2016,6,24,22,74
2016,6,24,23,68.1
2016,6,24,24,64.5
2016,6,25,1,55
2016,6,25,2,53.5
2016,6,25,3,51.4
2016,6,25,4,50.2
2016,6,25,5,50
2016,6,25,6,51.4
2016,6,25,7,61.5
2016,6,25,8,73.4
2016,6,25,9,79.5
2016,6,25,10,79.6
2016,6,25,11,75.8
2016,6,25,12,72.8
2016,6,25,13,79.1
2016,6,25,14,82.1
2016,6,25,15,78.7
2016,6,25,16,74.8
2016,6,25,17,68
2016,6,25,18,65.5
2016,6,25,19,69.5
2016,6,25,20,69.8
2016,6,25,21,71.3
2016,6,25,22,66.6
2016,6,25,23,61.3
2016,6,25,24,58
2016,6,26,1,55
2016,6,26,2,53.5
2016,6,26,3,51.4
2016,6,26,4,50.2
2016,6,26,5,50
2016,6,26,6,51.4
2016,6,26,7,61.5
2016,6,26,8,73.4
2016,6,26,9,79.5
2016,6,26,10,79.6
2016,6,26,11,75.8
2016,6,26,12,72.8
2016,6,26,13,79.1
2016,6,26,14,82.1
2016,6,26,15,78.7
2016,6,26,16,74.8
2016,6,26,17,68
2016,6,26,18,65.5
2016,6,26,19,69.5
2016,6,26,20,69.8
2016,6,26,21,71.3
2016,6,26,22,66.6
2016,6,26,23,61.3
2016,6,26,24,58
2016,6,27,1,61.1
2016,6,27,2,59.4
2016,6,27,3,57.1
2016,6,27,4,55.9
2016,6,27,5,55.5
2016,6,27,6,57
2016,6,27,7,68.4
2016,6,27,8,81.5
2016,6,27,9,88.2
2016,6,27,10,88.3
2016,6,27,11,84.3
2016,6,27,12,80.8
2016,6,27,13,87.9
2016,6,27,14,91.2
2016,6,27,15,87.5
2016,6,27,16,83
2016,6,27,17,75.5
2016,6,27,18,72.7
2016,6,27,19,77.3
2016,6,27,20,77.6
2016,6,27,21,79.2
2016,6,27,22,74
2016,6,27,23,68.1
2016,6,27,24,64.5
2016,6,28,1,61.1
2016,6,28,2,59.4
2016,6,28,3,57.1
2016,6,28,4,55.9
2016,6,28,5,55.5
2016,6,28,6,57
2016,6,28,7,68.4
2016,6,28,8,81.5
2016,6,28,9,88.2
2016,6,28,10,88.3
2016,6,28,11,84.3
2016,6,28,12,80.8
2016,6,28,13,87.9
2016,6,28,14,91.2
2016,6,28,15,87.5
2016,6,28,16,83
2016,6,28,17,75.5
2016,6,28,18,72.7
2016,6,28,19,77.3
2016,6,28,20,77.6
2016,6,28,21,79.2
2016,6,28,22,74
2016,6,28,23,68.1
2016,6,28,24,64.5
2016,6,29,1,61.1
2016,6,29,2,59.4
2016,6,29,3,57.1
2016,6,29,4,55.9
2016,6,29,5,55.5
2016,6,29,6,57
2016,6,29,7,68.4
2016,6,29,8,81.5
2016,6,29,9,88.2
2016,6,29,10,88.3
2016,6,29,11,84.3
2016,6,29,12,80.8
2016,6,29,13,87.9
2016,6,29,14,91.2
2016,6,29,15,87.5
2016,6,29,16,83
2016,6,29,17,75.5
2016,6,29,18,72.7
2016,6,29,19,77.3
2016,6,29,20,77.6
2016,6,29,21,79.2
2016,6,29,22,74
2016,6,29,23,68.1
2016,6,29,24,64.5
2016,6,30,1,61.1
2016,6,30,2,59.4
2016,6,30,3,57.1
2016,6,30,4,55.9
2016,6,30,5,55.5
2016,6,30,6,57
2016,6,30,7,68.4
2016,6,30,8,81.5
2016,6,30,9,88.2
2016,6,30,10,88.3
2016,6,30,11,84.3
2016,6,30,12,80.8
2016,6,30,13,87.9
2016,6,30,14,91.2
2016,6,30,15,87.5
2016,6,30,16,83
2016,6,30,17,75.5
2016,6,30,18,72.7
2016,6,30,19,77.3
2016,6,30,20,77.6
2016,6,30,21,79.2
2016,6,30,22,74
2016,6,30,23,68.1
2016,6,30,24,64.5
2016,7,1,1,58.8
2016,7,1,2,57.2
2016,7,1,3,54.9
2016,7,1,4,53.8
2016,7,1,5,53.5
2016,7,1,6,54.9
2016,7,1,7,65.8
2016,7,1,8,78.4
2016,7,1,9,84.9
2016,7,1,10,85
2016,7,1,11,81
2016,7,1,12,77.8
2016,7,1,13,84.7
2016,7,1,14,87.8
2016,7,1,15,84.1
