year,month,day,hour,Node1,Node2,Buyer
2016,10,12,17,510.4,74.2,32.4
2016,10,12,18,491.5,71.4,32.4
2016,10,12,19,522.5,75.9,32.4
2016,10,12,20,524.4,76.2,32.4
2016,10,12,21,535.7,77.9,32.4
2016,10,12,22,500.2,72.7,32.4
2016,10,12,23,460.1,66.8,32.4
2016,10,12,24,436.2,63.4,32.4
2016,10,13,1,413,60,32.4
2016,10,13,2,401.6,58.4,32.4
2016,10,13,3,386.2,56.2,32.4
2016,10,13,4,377.5,54.9,32.4
2016,10,13,5,375.7,54.6,32.4
2016,10,13,6,385.7,56.1,32.4
2016,10,13,7,462.2,67.1,32.4
2016,10,13,8,551.2,80.1,32.4
2016,10,13,9,596.7,86.8,32.4
2016,10,13,10,597.4,86.9,32.4
2016,10,13,11,569.5,82.8,32.4
2016,10,13,12,546.7,79.5,32.4
2016,10,13,13,594.8,86.4,32.4
2016,10,13,14,616.8,89.7,32.4
2016,10,13,15,591.4,85.9,32.4
2016,10,13,16,561.6,81.6,32.4
2016,10,13,17,510.4,74.2,32.4
2016,10,13,18,491.5,71.4,32.4
2016,10,13,19,522.5,75.9,32.4
2016,10,13,20,524.4,76.2,32.4
2016,10,13,21,535.7,77.9,32.4
2016,10,13,22,500.2,72.7,32.4
2016,10,13,23,460.1,66.8,32.4
2016,10,13,24,436.2,63.4,32.4
2016,10,14,1,413,60,32.4
2016,10,14,2,401.6,58.4,32.4
2016,10,14,3,386.2,56.2,32.4
2016,10,14,4,377.5,54.9,32.4
2016,10,14,5,375.7,54.6,32.4
2016,10,14,6,385.7,56.1,32.4
2016,10,14,7,462.2,67.1,32.4
2016,10,14,8,551.2,80.1,32.4
2016,10,14,9,596.7,86.8,32.4
2016,10,14,10,597.4,86.9,32.4
2016,10,14,11,569.5,82.8,32.4
2016,10,14,12,546.7,79.5,32.4
2016,10,14,13,594.8,86.4,32.4
2016,10,14,14,616.8,89.7,32.4
2016,10,14,15,591.4,85.9,32.4
2016,10,14,16,561.6,81.6,32.4
2016,10,14,17,510.4,74.2,32.4
2016,10,14,18,491.5,71.4,32.4
2016,10,14,19,522.5,75.9,32.4
2016,10,14,20,524.4,76.2,32.4
2016,10,14,21,535.7,77.9,32.4
2016,10,14,22,500.2,72.7,32.4
2016,10,14,23,460.1,66.8,32.4
2016,10,14,24,436.2,63.4,32.4
2016,10,15,1,371.7,54,32.4
2016,10,15,2,361.5,52.5,32.4
2016,10,15,3,347.6,50.5,32.4
2016,10,15,4,339.7,49.4,32.4
2016,10,15,5,338.2,49.2,32.4
2016,10,15,6,347.1,50.4,32.4
2016,10,15,7,415.9,60.4,32.4
2016,10,15,8,496.1,72.1,32.4
2016,10,15,9,536.9,78,32.4
2016,10,15,10,537.7,78.1,32.4
2016,10,15,11,512.5,74.4,32.4
2016,10,15,12,491.9,71.5,32.4
2016,10,15,13,535.3,77.8,32.4
2016,10,15,14,555.1,80.7,32.4
2016,10,15,15,532.3,77.4,32.4
2016,10,15,16,505.4,73.5,32.4
2016,10,15,17,459.4,66.7,32.4
2016,10,15,18,442.4,64.3,32.4
2016,10,15,19,470.2,68.4,32.4
2016,10,15,20,472,68.6,32.4
2016,10,15,21,482.1,70.1,32.4
2016,10,15,22,450.2,65.5,32.4
2016,10,15,23,414.1,60.1,32.4
2016,10,15,24,392.6,57,32.4
2016,10,16,1,371.7,54,32.4
2016,10,16,2,361.5,52.5,32.4
2016,10,16,3,347.6,50.5,32.4
2016,10,16,4,339.7,49.4,32.4
2016,10,16,5,338.2,49.2,32.4
2016,10,16,6,347.1,50.4,32.4
2016,10,16,7,415.9,60.4,32.4
2016,10,16,8,496.1,72.1,32.4
2016,10,16,9,536.9,78,32.4
2016,10,16,10,537.7,78.1,32.4
2016,10,16,11,512.5,74.4,32.4
2016,10,16,12,491.9,71.5,32.4
2016,10,16,13,535.3,77.8,32.4
2016,10,16,14,555.1,80.7,32.4
2016,10,16,15,532.3,77.4,32.4
2016,10,16,16,505.4,73.5,32.4
2016,10,16,17,459.4,66.7,32.4
2016,10,16,18,442.4,64.3,32.4
2016,10,16,19,470.2,68.4,32.4
2016,10,16,20,472,68.6,32.4
2016,10,16,21,482.1,70.1,32.4
2016,10,16,22,450.2,65.5,32.4
2016,10,16,23,414.1,60.1,32.4
2016,10,16,24,392.6,57,32.4
2016,10,17,1,413,60,32.4
2016,10,17,2,401.6,58.4,32.4
2016,10,17,3,386.2,56.2,32.4
2016,10,17,4,377.5,54.9,32.4
2016,10,17,5,375.7,54.6,32.4
2016,10,17,6,385.7,56.1,32.4
2016,10,17,7,462.2,67.1,32.4
2016,10,17,8,551.2,80.1,32.4
2016,10,17,9,596.7,86.8,32.4
2016,10,17,10,597.4,86.9,32.4
2016,10,17,11,569.5,82.8,32.4
2016,10,17,12,546.7,79.5,32.4
2016,10,17,13,594.8,86.4,32.4
2016,10,17,14,616.8,89.7,32.4
2016,10,17,15,591.4,85.9,32.4
2016,10,17,16,561.6,81.6,32.4
2016,10,17,17,510.4,74.2,32.4
2016,10,17,18,491.5,71.4,32.4
2016,10,17,19,522.5,75.9,32.4
2016,10,17,20,524.4,76.2,32.4
2016,10,17,21,535.7,77.9,32.4
2016,10,17,22,500.2,72.7,32.4
2016,10,17,23,460.1,66.8,32.4
2016,10,17,24,436.2,63.4,32.4
2016,10,18,1,413,60,32.4
2016,10,18,2,401.6,58.4,32.4
2016,10,18,3,386.2,56.2,32.4
2016,10,18,4,377.5,54.9,32.4
2016,10,18,5,375.7,54.6,32.4
2016,10,18,6,385.7,56.1,32.4
2016,10,18,7,462.2,67.1,32.4
2016,10,18,8,551.2,80.1,32.4
2016,10,18,9,596.7,86.8,32.4
2016,10,18,10,597.4,86.9,32.4
2016,10,18,11,569.5,82.8,32.4
2016,10,18,12,546.7,79.5,32.4
2016,10,18,13,594.8,86.4,32.4
2016,10,18,14,616.8,89.7,32.4
2016,10,18,15,591.4,85.9,32.4
2016,10,18,16,561.6,81.6,32.4
2016,10,18,17,510.4,74.2,32.4
2016,10,18,18,491.5,71.4,32.4
2016,10,18,19,522.5,75.9,32.4
2016,10,18,20,524.4,76.2,32.4
2016,10,18,21,535.7,77.9,32.4
2016,10,18,22,500.2,72.7,32.4
2016,10,18,23,460.1,66.8,32.4
2016,10,18,24,436.2,63.4,32.4
2016,10,19,1,413,60,32.4
2016,10,19,2,401.6,58.4,32.4
2016,10,19,3,386.2,56.2,32.4
2016,10,19,4,377.5,54.9,32.4
2016,10,19,5,375.7,54.6,32.4
2016,10,19,6,385.7,56.1,32.4
2016,10,19,7,462.2,67.1,32.4
2016,10,19,8,551.2,80.1,32.4
2016,10,19,9,596.7,86.8,32.4
2016,10,19,10,597.4,86.9,32.4
2016,10,19,11,569.5,82.8,32.4
2016,10,19,12,546.7,79.5,32.4
2016,10,19,13,594.8,86.4,32.4
2016,10,19,14,616.8,89.7,32.4
2016,10,19,15,591.4,85.9,32.4
2016,10,19,16,561.6,81.6,32.4
2016,10,19,17,510.4,74.2,32.4
2016,10,19,18,491.5,71.4,32.4
2016,10,19,19,522.5,75.9,32.4
2016,10,19,20,524.4,76.2,32.4
2016,10,19,21,535.7,77.9,32.4
2016,10,19,22,500.2,72.7,32.4
2016,10,19,23,460.1,66.8,32.4
2016,10,19,24,436.2,63.4,32.4
2016,10,20,1,413,60,32.4
2016,10,20,2,401.6,58.4,32.4
2016,10,20,3,386.2,56.2,32.4
2016,10,20,4,377.5,54.9,32.4
2016,10,20,5,375.7,54.6,32.4
2016,10,20,6,385.7,56.1,32.4
2016,10,20,7,462.2,67.1,32.4
2016,10,20,8,551.2,80.1,32.4
2016,10,20,9,596.7,86.8,32.4
2016,10,20,10,597.4,86.9,32.4
2016,10,20,11,569.5,82.8,32.4
2016,10,20,12,546.7,79.5,32.4
2016,10,20,13,594.8,86.4,32.4
2016,10,20,14,616.8,89.7,32.4
2016,10,20,15,591.4,85.9,32.4
2016,10,20,16,561.6,81.6,32.4
2016,10,20,17,510.4,74.2,32.4
2016,10,20,18,491.5,71.4,32.4
2016,10,20,19,522.5,75.9,32.4
2016,10,20,20,524.4,76.2,32.4
2016,10,20,21,535.7,77.9,32.4
2016,10,20,22,500.2,72.7,32.4
2016,10,20,23,460.1,66.8,32.4
2016,10,20,24,436.2,63.4,32.4
2016,10,21,1,413,60,32.4
2016,10,21,2,401.6,58.4,32.4
2016,10,21,3,386.2,56.2,32.4
2016,10,21,4,377.5,54.9,32.4
2016,10,21,5,375.7,54.6,32.4
2016,10,21,6,385.7,56.1,32.4
2016,10,21,7,462.2,67.1,32.4
2016,10,21,8,551.2,80.1,32.4
2016,10,21,9,596.7,86.8,32.4
2016,10,21,10,597.4,86.9,32.4
2016,10,21,11,569.5,82.8,32.4
2016,10,21,12,546.7,79.5,32.4
2016,10,21,13,594.8,86.4,32.4
2016,10,21,14,616.8,89.7,32.4
2016,10,21,15,591.4,85.9,32.4
2016,10,21,16,561.6,81.6,32.4
2016,10,21,17,510.4,74.2,32.4
2016,10,21,18,491.5,71.4,32.4
2016,10,21,19,522.5,75.9,32.4
2016,10,21,20,524.4,76.2,32.4
2016,10,21,21,535.7,77.9,32.4
2016,10,21,22,500.2,72.7,32.4
2016,10,21,23,460.1,66.8,32.4
2016,10,21,24,436.2,63.4,32.4
2016,10,22,1,371.7,54,32.4
2016,10,22,2,361.5,52.5,32.4
2016,10,22,3,347.6,50.5,32.4
2016,10,22,4,339.7,49.4,32.4
2016,10,22,5,338.2,49.2,32.4
2016,10,22,6,347.1,50.4,32.4
2016,10,22,7,415.9,60.4,32.4
2016,10,22,8,496.1,72.1,32.4
2016,10,22,9,536.9,78,32.4
2016,10,22,10,537.7,78.1,32.4
2016,10,22,11,512.5,74.4,32.4
2016,10,22,12,491.9,71.5,32.4
2016,10,22,13,535.3,77.8,32.4
2016,10,22,14,555.1,80.7,32.4
2016,10,22,15,532.3,77.4,32.4
2016,10,22,16,505.4,73.5,32.4
2016,10,22,17,459.4,66.7,32.4
2016,10,22,18,442.4,64.3,32.4
2016,10,22,19,470.2,68.4,32.4
2016,10,22,20,472,68.6,32.4
2016,10,22,21,482.1,70.1,32.4
2016,10,22,22,450.2,65.5,32.4
2016,10,22,23,414.1,60.1,32.4
2016,10,22,24,392.6,57,32.4
2016,10,23,1,371.7,54,32.4
2016,10,23,2,361.5,52.5,32.4
2016,10,23,3,347.6,50.5,32.4
2016,10,23,4,339.7,49.4,32.4
2016,10,23,5,338.2,49.2,32.4
2016,10,23,6,347.1,50.4,32.4
2016,10,23,7,415.9,60.4,32.4
2016,10,23,8,496.1,72.1,32.4
2016,10,23,9,536.9,78,32.4
2016,10,23,10,537.7,78.1,32.4
2016,10,23,11,512.5,74.4,32.4
2016,10,23,12,491.9,71.5,32.4
2016,10,23,13,535.3,77.8,32.4
2016,10,23,14,555.1,80.7,32.4
2016,10,23,15,532.3,77.4,32.4
2016,10,23,16,505.4,73.5,32.4
2016,10,23,17,459.4,66.7,32.4
2016,10,23,18,442.4,64.3,32.4
2016,10,23,19,470.2,68.4,32.4
2016,10,23,20,472,68.6,32.4
2016,10,23,21,482.1,70.1,32.4
2016,10,23,22,450.2,65.5,32.4
2016,10,23,23,414.1,60.1,32.4
2016,10,23,24,392.6,57,32.4
2016,10,24,1,413,60,32.4
2016,10,24,2,401.6,58.4,32.4
2016,10,24,3,386.2,56.2,32.4
2016,10,24,4,377.5,54.9,32.4
2016,10,24,5,375.7,54.6,32.4
2016,10,24,6,385.7,56.1,32.4
2016,10,24,7,462.2,67.1,32.4
2016,10,24,8,551.2,80.1,32.4
2016,10,24,9,596.7,86.8,32.4
2016,10,24,10,597.4,86.9,32.4
2016,10,24,11,569.5,82.8,32.4
2016,10,24,12,546.7,79.5,32.4
2016,10,24,13,594.8,86.4,32.4
2016,10,24,14,616.8,89.7,32.4
2016,10,24,15,591.4,85.9,32.4
2016,10,24,16,561.6,81.6,32.4
2016,10,24,17,510.4,74.2,32.4
2016,10,24,18,491.5,71.4,32.4
2016,10,24,19,522.5,75.9,32.4
2016,10,24,20,524.4,76.2,32.4
2016,10,24,21,535.7,77.9,32.4
2016,10,24,22,500.2,72.7,32.4
2016,10,24,23,460.1,66.8,32.4
2016,10,24,24,436.2,63.4,32.4
2016,10,25,1,413,60,32.4
2016,10,25,2,401.6,58.4,32.4
2016,10,25,3,386.2,56.2,32.4
2016,10,25,4,377.5,54.9,32.4
2016,10,25,5,375.7,54.6,32.4
2016,10,25,6,385.7,56.1,32.4
2016,10,25,7,462.2,67.1,32.4
2016,10,25,8,551.2,80.1,32.4
2016,10,25,9,596.7,86.8,32.4
2016,10,25,10,597.4,86.9,32.4
2016,10,25,11,569.5,82.8,32.4
2016,10,25,12,546.7,79.5,32.4
2016,10,25,13,594.8,86.4,32.4
2016,10,25,14,616.8,89.7,32.4
2016,10,25,15,591.4,85.9,32.4
2016,10,25,16,561.6,81.6,32.4
2016,10,25,17,510.4,74.2,32.4
2016,10,25,18,491.5,71.4,32.4
2016,10,25,19,522.5,75.9,32.4
2016,10,25,20,524.4,76.2,32.4
2016,10,25,21,535.7,77.9,32.4
2016,10,25,22,500.2,72.7,32.4
2016,10,25,23,460.1,66.8,32.4
2016,10,25,24,436.2,63.4,32.4
2016,10,26,1,413,60,32.4
2016,10,26,2,401.6,58.4,32.4
2016,10,26,3,386.2,56.2,32.4
2016,10,26,4,377.5,54.9,32.4
2016,10,26,5,375.7,54.6,32.4
2016,10,26,6,385.7,56.1,32.4
2016,10,26,7,462.2,67.1,32.4
2016,10,26,8,551.2,80.1,32.4
2016,10,26,9,596.7,86.8,32.4
2016,10,26,10,597.4,86.9,32.4
2016,10,26,11,569.5,82.8,32.4
2016,10,26,12,546.7,79.5,32.4
2016,10,26,13,594.8,86.4,32.4
2016,10,26,14,616.8,89.7,32.4
2016,10,26,15,591.4,85.9,32.4
2016,10,26,16,561.6,81.6,32.4
2016,10,26,17,510.4,74.2,32.4
2016,10,26,18,491.5,71.4,32.4
2016,10,26,19,522.5,75.9,32.4
2016,10,26,20,524.4,76.2,32.4
2016,10,26,21,535.7,77.9,32.4
2016,10,26,22,500.2,72.7,32.4
2016,10,26,23,460.1,66.8,32.4
2016,10,26,24,436.2,63.4,32.4
2016,10,27,1,413,60,32.4
2016,10,27,2,401.6,58.4,32.4
2016,10,27,3,386.2,56.2,32.4
2016,10,27,4,377.5,54.9,32.4
2016,10,27,5,375.7,54.6,32.4
2016,10,27,6,385.7,56.1,32.4
2016,10,27,7,462.2,67.1,32.4
2016,10,27,8,551.2,80.1,32.4
2016,10,27,9,596.7,86.8,32.4
2016,10,27,10,597.4,86.9,32.4
2016,10,27,11,569.5,82.8,32.4
2016,10,27,12,546.7,79.5,32.4
2016,10,27,13,594.8,86.4,32.4
2016,10,27,14,616.8,89.7,32.4
2016,10,27,15,591.4,85.9,32.4
2016,10,27,16,561.6,81.6,32.4
2016,10,27,17,510.4,74.2,32.4
2016,10,27,18,491.5,71.4,32.4
2016,10,27,19,522.5,75.9,32.4
2016,10,27,20,524.4,76.2,32.4
2016,10,27,21,535.7,77.9,32.4
2016,10,27,22,500.2,72.7,32.4
2016,10,27,23,460.1,66.8,32.4
2016,10,27,24,436.2,63.4,32.4
2016,10,28,1,413,60,32.4
2016,10,28,2,401.6,58.4,32.4
2016,10,28,3,386.2,56.2,32.4
2016,10,28,4,377.5,54.9,32.4
2016,10,28,5,375.7,54.6,32.4
2016,10,28,6,385.7,56.1,32.4
2016,10,28,7,462.2,67.1,32.4
2016,10,28,8,551.2,80.1,32.4
2016,10,28,9,596.7,86.8,32.4
2016,10,28,10,597.4,86.9,32.4
2016,10,28,11,569.5,82.8,32.4
2016,10,28,12,546.7,79.5,32.4
2016,10,28,13,594.8,86.4,32.4
2016,10,28,14,616.8,89.7,32.4
2016,10,28,15,591.4,85.9,32.4
2016,10,28,16,561.6,81.6,32.4
2016,10,28,17,510.4,74.2,32.4
2016,10,28,18,491.5,71.4,32.4
2016,10,28,19,522.5,75.9,32.4
2016,10,28,20,524.4,76.2,32.4
2016,10,28,21,535.7,77.9,32.4
2016,10,28,22,500.2,72.7,32.4
2016,10,28,23,460.1,66.8,32.4
2016,10,28,24,436.2,63.4,32.4
2016,10,29,1,371.7,54,32.4
2016,10,29,2,361.5,52.5,32.4
2016,10,29,3,347.6,50.5,32.4
2016,10,29,4,339.7,49.4,32.4
2016,10,29,5,338.2,49.2,32.4
2016,10,29,6,347.1,50.4,32.4
2016,10,29,7,415.9,60.4,32.4
2016,10,29,8,496.1,72.1,32.4
2016,10,29,9,536.9,78,32.4
2016,10,29,10,537.7,78.1,32.4
2016,10,29,11,512.5,74.4,32.4
2016,10,29,12,491.9,71.5,32.4
2016,10,29,13,535.3,77.8,32.4
2016,10,29,14,555.1,80.7,32.4
2016,10,29,15,532.3,77.4,32.4
2016,10,29,16,505.4,73.5,32.4
2016,10,29,17,459.4,66.7,32.4
2016,10,29,18,442.4,64.3,32.4
2016,10,29,19,470.2,68.4,32.4
2016,10,29,20,472,68.6,32.4
2016,10,29,21,482.1,70.1,32.4
2016,10,29,22,450.2,65.5,32.4
2016,10,29,23,414.1,60.1,32.4
2016,10,29,24,392.6,57,32.4
2016,10,30,1,371.7,54,32.4
2016,10,30,2,361.5,52.5,32.4
2016,10,30,3,347.6,50.5,32.4
2016,10,30,4,339.7,49.4,32.4
2016,10,30,5,338.2,49.2,32.4
2016,10,30,6,347.1,50.4,32.4
2016,10,30,7,415.9,60.4,32.4
2016,10,30,8,496.1,72.1,32.4
2016,10,30,9,536.9,78,32.4
2016,10,30,10,537.7,78.1,32.4
2016,10,30,11,512.5,74.4,32.4
2016,10,30,12,491.9,71.5,32.4
2016,10,30,13,535.3,77.8,32.4
2016,10,30,14,555.1,80.7,32.4
2016,10,30,15,532.3,77.4,32.4
2016,10,30,16,505.4,73.5,32.4
2016,10,30,17,459.4,66.7,32.4
2016,10,30,18,442.4,64.3,32.4
2016,10,30,19,470.2,68.4,32.4
2016,10,30,20,472,68.6,32.4
2016,10,30,21,482.1,70.1,32.4
2016,10,30,22,450.2,65.5,32.4
2016,10,30,23,414.1,60.1,32.4
2016,10,30,24,392.6,57,32.4
2016,10,31,1,413,60,32.4
2016,10,31,2,401.6,58.4,32.4
2016,10,31,3,386.2,56.2,32.4
2016,10,31,4,377.5,54.9,32.4
2016,10,31,5,375.7,54.6,32.4
2016,10,31,6,385.7,56.1,32.4
2016,10,31,7,462.2,67.1,32.4
2016,10,31,8,551.2,80.1,32.4
2016,10,31,9,596.7,86.8,32.4
2016,10,31,10,597.4,86.9,32.4
2016,10,31,11,569.5,82.8,32.4
2016,10,31,12,546.7,79.5,32.4
2016,10,31,13,594.8,86.4,32.4
2016,10,31,14,616.8,89.7,32.4
2016,10,31,15,591.4,85.9,32.4
2016,10,31,16,561.6,81.6,32.4
2016,10,31,17,510.4,74.2,32.4
2016,10,31,18,491.5,71.4,32.4
2016,10,31,19,522.5,75.9,32.4
2016,10,31,20,524.4,76.2,32.4
2016,10,31,21,535.7,77.9,32.4
2016,10,31,22,500.2,72.7,32.4
2016,10,31,23,460.1,66.8,32.4
2016,10,31,24,436.2,63.4,32.4
2016,11,1,1,415.1,60.3,32.4
2016,11,1,2,403.7,58.7,32.4
2016,11,1,3,388.2,56.4,32.4
2016,11,1,4,379.4,55.1,32.4
2016,11,1,5,377.6,54.9,32.4
2016,11,1,6,387.6,56.4,32.4
2016,11,1,7,464.5,67.5,32.4
2016,11,1,8,554.1,80.5,32.4
2016,11,1,9,599.7,87.2,32.4
2016,11,1,10,600.4,87.3,32.4
2016,11,1,11,572.3,83.2,32.4
2016,11,1,12,549.4,79.9,32.4
2016,11,1,13,597.8,86.9,32.4
2016,11,1,14,619.9,90.1,32.4
2016,11,1,15,594.5,86.3,32.4
2016,11,1,16,564.4,82.1,32.4
2016,11,1,17,513,74.5,32.4
2016,11,1,18,494,71.8,32.4
2016,11,1,19,525.1,76.3,32.4
2016,11,1,20,527,76.6,32.4
2016,11,1,21,538.4,78.2,32.4
2016,11,1,22,502.7,73.1,32.4
2016,11,1,23,462.4,67.2,32.4
2016,11,1,24,438.4,63.7,32.4
2016,11,2,1,415.1,60.3,32.4
2016,11,2,2,403.7,58.7,32.4
2016,11,2,3,388.2,56.4,32.4
2016,11,2,4,379.4,55.1,32.4
2016,11,2,5,377.6,54.9,32.4
2016,11,2,6,387.6,56.4,32.4
2016,11,2,7,464.5,67.5,32.4
2016,11,2,8,554.1,80.5,32.4
2016,11,2,9,599.7,87.2,32.4
2016,11,2,10,600.4,87.3,32.4
2016,11,2,11,572.3,83.2,32.4
2016,11,2,12,549.4,79.9,32.4
2016,11,2,13,597.8,86.9,32.4
2016,11,2,14,619.9,90.1,32.4
2016,11,2,15,594.5,86.3,32.4
2016,11,2,16,564.4,82.1,32.4
2016,11,2,17,513,74.5,32.4
2016,11,2,18,494,71.8,32.4
2016,11,2,19,525.1,76.3,32.4
2016,11,2,20,527,76.6,32.4
2016,11,2,21,538.4,78.2,32.4
2016,11,2,22,502.7,73.1,32.4
2016,11,2,23,462.4,67.2,32.4
2016,11,2,24,438.4,63.7,32.4
2016,11,3,1,415.1,60.3,32.4
2016,11,3,2,403.7,58.7,32.4
2016,11,3,3,388.2,56.4,32.4
2016,11,3,4,379.4,55.1,32.4
2016,11,3,5,377.6,54.9,32.4
2016,11,3,6,387.6,56.4,32.4
2016,11,3,7,464.5,67.5,32.4
2016,11,3,8,554.1,80.5,32.4
2016,11,3,9,599.7,87.2,32.4
2016,11,3,10,600.4,87.3,32.4
2016,11,3,11,572.3,83.2,32.4
2016,11,3,12,549.4,79.9,32.4
2016,11,3,13,597.8,86.9,32.4
2016,11,3,14,619.9,90.1,32.4
2016,11,3,15,594.5,86.3,32.4
2016,11,3,16,564.4,82.1,32.4
2016,11,3,17,513,74.5,32.4
2016,11,3,18,494,71.8,32.4
2016,11,3,19,525.1,76.3,32.4
2016,11,3,20,527,76.6,32.4
2016,11,3,21,538.4,78.2,32.4
2016,11,3,22,502.7,73.1,32.4
2016,11,3,23,462.4,67.2,32.4
2016,11,3,24,438.4,63.7,32.4
2016,11,4,1,415.1,60.3,32.4
2016,11,4,2,403.7,58.7,32.4
2016,11,4,3,388.2,56.4,32.4
2016,11,4,4,379.4,55.1,32.4
2016,11,4,5,377.6,54.9,32.4
2016,11,4,6,387.6,56.4,32.4
2016,11,4,7,464.5,67.5,32.4
2016,11,4,8,554.1,80.5,32.4
2016,11,4,9,599.7,87.2,32.4
2016,11,4,10,600.4,87.3,32.4
2016,11,4,11,572.3,83.2,32.4
2016,11,4,12,549.4,79.9,32.4
2016,11,4,13,597.8,86.9,32.4
2016,11,4,14,619.9,90.1,32.4
2016,11,4,15,594.5,86.3,32.4
2016,11,4,16,564.4,82.1,32.4
2016,11,4,17,513,74.5,32.4
2016,11,4,18,494,71.8,32.4
2016,11,4,19,525.1,76.3,32.4
2016,11,4,20,527,76.6,32.4
2016,11,4,21,538.4,78.2,32.4
2016,11,4,22,502.7,73.1,32.4
2016,11,4,23,462.4,67.2,32.4
2016,11,4,24,438.4,63.7,32.4
2016,11,5,1,373.6,54.3,32.4
2016,11,5,2,363.3,52.8,32.4
2016,11,5,3,349.3,50.7,32.4
2016,11,5,4,341.5,49.6,32.4
2016,11,5,5,339.8,49.4,32.4
2016,11,5,6,348.9,50.7,32.4
2016,11,5,7,418,60.8,32.4
2016,11,5,8,498.6,72.5,32.4
2016,11,5,9,539.7,78.4,32.4
2016,11,5,10,540.4,78.5,32.4
2016,11,5,11,515.1,74.9,32.4
2016,11,5,12,494.4,71.8,32.4
2016,11,5,13,538,78.2,32.4
2016,11,5,14,557.9,81.1,32.4
2016,11,5,15,535,77.8,32.4
2016,11,5,16,508,73.8,32.4
2016,11,5,17,461.7,67.1,32.4
2016,11,5,18,444.5,64.6,32.4
2016,11,5,19,472.6,68.7,32.4
2016,11,5,20,474.4,68.9,32.4
2016,11,5,21,484.5,70.5,32.4
2016,11,5,22,452.5,65.8,32.4
2016,11,5,23,416.1,60.4,32.4
2016,11,5,24,394.5,57.3,32.4
2016,11,6,1,373.6,54.3,32.4
2016,11,6,2,363.3,52.8,32.4
2016,11,6,3,349.3,50.7,32.4
2016,11,6,4,341.5,49.6,32.4
2016,11,6,5,339.8,49.4,32.4
2016,11,6,6,348.9,50.7,32.4
2016,11,6,7,418,60.8,32.4
2016,11,6,8,498.6,72.5,32.4
2016,11,6,9,539.7,78.4,32.4
2016,11,6,10,540.4,78.5,32.4
2016,11,6,11,515.1,74.9,32.4
2016,11,6,12,494.4,71.8,32.4
2016,11,6,13,538,78.2,32.4
2016,11,6,14,557.9,81.1,32.4
2016,11,6,15,535,77.8,32.4
2016,11,6,16,508,73.8,32.4
2016,11,6,17,461.7,67.1,32.4
2016,11,6,18,444.5,64.6,32.4
2016,11,6,19,472.6,68.7,32.4
2016,11,6,20,474.4,68.9,32.4
2016,11,6,21,484.5,70.5,32.4
2016,11,6,22,452.5,65.8,32.4
2016,11,6,23,416.1,60.4,32.4
2016,11,6,24,394.5,57.3,32.4
2016,11,7,1,415.1,60.3,32.4
2016,11,7,2,403.7,58.7,32.4
2016,11,7,3,388.2,56.4,32.4
2016,11,7,4,379.4,55.1,32.4
2016,11,7,5,377.6,54.9,32.4
2016,11,7,6,387.6,56.4,32.4
2016,11,7,7,464.5,67.5,32.4
2016,11,7,8,554.1,80.5,32.4
2016,11,7,9,599.7,87.2,32.4
2016,11,7,10,600.4,87.3,32.4
2016,11,7,11,572.3,83.2,32.4
2016,11,7,12,549.4,79.9,32.4
2016,11,7,13,597.8,86.9,32.4
2016,11,7,14,619.9,90.1,32.4
2016,11,7,15,594.5,86.3,32.4
2016,11,7,16,564.4,82.1,32.4
2016,11,7,17,513,74.5,32.4
2016,11,7,18,494,71.8,32.4
2016,11,7,19,525.1,76.3,32.4
2016,11,7,20,527,76.6,32.4
2016,11,7,21,538.4,78.2,32.4
2016,11,7,22,502.7,73.1,32.4
2016,11,7,23,462.4,67.2,32.4
2016,11,7,24,438.4,63.7,32.4
2016,11,8,1,415.1,60.3,32.4
2016,11,8,2,403.7,58.7,32.4
2016,11,8,3,388.2,56.4,32.4
2016,11,8,4,379.4,55.1,32.4
2016,11,8,5,377.6,54.9,32.4
2016,11,8,6,387.6,56.4,32.4
2016,11,8,7,464.5,67.5,32.4
2016,11,8,8,554.1,80.5,32.4
2016,11,8,9,599.7,87.2,32.4
2016,11,8,10,600.4,87.3,32.4
2016,11,8,11,572.3,83.2,32.4
2016,11,8,12,549.4,79.9,32.4
2016,11,8,13,597.8,86.9,32.4
2016,11,8,14,619.9,90.1,32.4
2016,11,8,15,594.5,86.3,32.4
2016,11,8,16,564.4,82.1,32.4
2016,11,8,17,513,74.5,32.4
2016,11,8,18,494,71.8,32.4
2016,11,8,19,525.1,76.3,32.4
2016,11,8,20,527,76.6,32.4
2016,11,8,21,538.4,78.2,32.4
2016,11,8,22,502.7,73.1,32.4
2016,11,8,23,462.4,67.2,32.4
2016,11,8,24,438.4,63.7,32.4
2016,11,9,1,415.1,60.3,32.4
2016,11,9,2,403.7,58.7,32.4
2016,11,9,3,388.2,56.4,32.4
2016,11,9,4,379.4,55.1,32.4
2016,11,9,5,377.6,54.9,32.4
2016,11,9,6,387.6,56.4,32.4
2016,11,9,7,464.5,67.5,32.4
2016,11,9,8,554.1,80.5,32.4
2016,11,9,9,599.7,87.2,32.4
2016,11,9,10,600.4,87.3,32.4
2016,11,9,11,572.3,83.2,32.4
2016,11,9,12,549.4,79.9,32.4
2016,11,9,13,597.8,86.9,32.4
2016,11,9,14,619.9,90.1,32.4
2016,11,9,15,594.5,86.3,32.4
2016,11,9,16,564.4,82.1,32.4
