year,month,day,hour,GS1,GS2,GS3,GS4,GS5,GS6,GS7,SRP,SHV,KPCM,BTB,BMC,STR,TKO,KPT,KPS
2016,3,28,8,113.8,113.8,85.4,56.9,85.4,56.9,102.8,62,34.6,40.6,48.9,18,11.3,17.3,16.5,31.6
2016,3,28,9,113.9,113.9,85.4,57,85.4,57,102.9,62,34.6,40.6,48.9,18.1,11.3,17.3,16.6,31.6
2016,3,28,10,108.6,108.6,81.4,54.3,81.4,54.3,98.1,60,33,38.7,46.6,17.2,10.8,16.5,15.8,30.1
2016,3,28,11,104.3,104.3,78.2,52.1,78.2,52.1,94.2,57,31.7,37.2,44.8,16.5,10.3,15.8,15.2,28.9
2016,3,28,12,113.4,113.4,85.1,56.7,85.1,56.7,102.4,62,34.5,40.5,48.7,18,11.2,17.2,16.5,31.5
2016,3,28,13,117.6,117.6,88.2,58.8,88.2,58.8,106.2,64,35.7,41.9,50.5,18.6,11.7,17.9,17.1,32.6
2016,3,28,14,112.8,112.8,84.6,56.4,84.6,56.4,101.8,62,34.3,40.2,48.4,17.9,11.2,17.1,16.4,31.3
2016,3,28,15,107.1,107.1,80.3,53.5,80.3,53.5,96.7,59,32.5,38.2,46,17,10.6,16.3,15.6,29.7
2016,3,28,16,97.3,97.3,73,48.6,73,48.6,87.8,53,29.6,34.7,41.8,15.4,9.6,14.8,14.1,27
2016,3,28,17,93.7,93.7,70.3,46.9,70.3,46.9,84.6,51,28.5,33.4,40.2,14.9,9.3,14.2,13.6,26
2016,3,28,18,99.6,99.6,74.7,49.8,74.7,49.8,89.9,55,30.3,35.5,42.8,15.8,9.9,15.1,14.5,27.6
2016,3,28,19,100,100,75,50,75,50,90.3,55,30.4,35.7,42.9,15.8,9.9,15.2,14.5,27.7
2016,3,28,20,102.1,102.1,76.6,51.1,76.6,51.1,92.2,56,31,36.4,43.8,16.2,10.1,15.5,14.8,28.3
2016,3,28,21,95.4,95.4,71.5,47.7,71.5,47.7,86.1,52,29,34,41,15.1,9.5,14.5,13.9,26.5
2016,3,28,22,87.8,87.8,65.8,43.9,65.8,43.9,79.2,48,26.7,31.3,37.7,13.9,8.7,13.3,12.8,24.3
2016,3,28,23,83.2,83.2,62.4,41.6,62.4,41.6,75.1,46,25.3,29.7,35.7,13.2,8.2,12.6,12.1,23.1
2016,3,29,0,78.7,78.7,59.1,39.4,59.1,39.4,71.1,43,23.9,28.1,33.8,12.5,7.8,12,11.4,21.8
2016,3,29,1,76.6,76.6,57.4,38.3,57.4,38.3,69.2,42,23.3,27.3,32.9,12.1,7.6,11.6,11.1,21.2
2016,3,29,2,73.7,73.7,55.3,36.8,55.3,36.8,66.5,40,22.4,26.3,31.6,11.7,7.3,11.2,10.7,20.4
2016,3,29,3,72,72,54,36,54,36,65,39,21.9,25.7,30.9,11.4,7.1,10.9,10.5,20
2016,3,29,4,71.6,71.6,53.7,35.8,53.7,35.8,64.7,39,21.8,25.6,30.8,11.4,7.1,10.9,10.4,19.9
2016,3,29,5,73.5,73.5,55.2,36.8,55.2,36.8,66.4,40,22.3,26.2,31.6,11.7,7.3,11.2,10.7,20.4
2016,3,29,6,88.1,88.1,66.1,44.1,66.1,44.1,79.6,48,26.8,31.4,37.8,14,8.7,13.4,12.8,24.5
2016,3,29,7,105.2,105.2,78.9,52.6,78.9,52.6,95,58,32,37.5,45.2,16.7,10.4,16,15.3,29.2
2016,3,29,8,113.8,113.8,85.4,56.9,85.4,56.9,102.8,62,34.6,40.6,48.9,18,11.3,17.3,16.5,31.6
2016,3,29,9,113.9,113.9,85.4,57,85.4,57,102.9,62,34.6,40.6,48.9,18.1,11.3,17.3,16.6,31.6
2016,3,29,10,108.6,108.6,81.4,54.3,81.4,54.3,98.1,60,33,38.7,46.6,17.2,10.8,16.5,15.8,30.1
2016,3,29,11,104.3,104.3,78.2,52.1,78.2,52.1,94.2,57,31.7,37.2,44.8,16.5,10.3,15.8,15.2,28.9
2016,3,29,12,113.4,113.4,85.1,56.7,85.1,56.7,102.4,62,34.5,40.5,48.7,18,11.2,17.2,16.5,31.5
2016,3,29,13,117.6,117.6,88.2,58.8,88.2,58.8,106.2,64,35.7,41.9,50.5,18.6,11.7,17.9,17.1,32.6
2016,3,29,14,112.8,112.8,84.6,56.4,84.6,56.4,101.8,62,34.3,40.2,48.4,17.9,11.2,17.1,16.4,31.3
2016,3,29,15,107.1,107.1,80.3,53.5,80.3,53.5,96.7,59,32.5,38.2,46,17,10.6,16.3,15.6,29.7
2016,3,29,16,97.3,97.3,73,48.6,73,48.6,87.8,53,29.6,34.7,41.8,15.4,9.6,14.8,14.1,27
2016,3,29,17,93.7,93.7,70.3,46.9,70.3,46.9,84.6,51,28.5,33.4,40.2,14.9,9.3,14.2,13.6,26
2016,3,29,18,99.6,99.6,74.7,49.8,74.7,49.8,89.9,55,30.3,35.5,42.8,15.8,9.9,15.1,14.5,27.6
2016,3,29,19,100,100,75,50,75,50,90.3,55,30.4,35.7,42.9,15.8,9.9,15.2,14.5,27.7
2016,3,29,20,102.1,102.1,76.6,51.1,76.6,51.1,92.2,56,31,36.4,43.8,16.2,10.1,15.5,14.8,28.3
2016,3,29,21,95.4,95.4,71.5,47.7,71.5,47.7,86.1,52,29,34,41,15.1,9.5,14.5,13.9,26.5
2016,3,29,22,87.8,87.8,65.8,43.9,65.8,43.9,79.2,48,26.7,31.3,37.7,13.9,8.7,13.3,12.8,24.3
2016,3,29,23,83.2,83.2,62.4,41.6,62.4,41.6,75.1,46,25.3,29.7,35.7,13.2,8.2,12.6,12.1,23.1
2016,3,30,0,78.7,78.7,59.1,39.4,59.1,39.4,71.1,43,23.9,28.1,33.8,12.5,7.8,12,11.4,21.8
2016,3,30,1,76.6,76.6,57.4,38.3,57.4,38.3,69.2,42,23.3,27.3,32.9,12.1,7.6,11.6,11.1,21.2
2016,3,30,2,73.7,73.7,55.3,36.8,55.3,36.8,66.5,40,22.4,26.3,31.6,11.7,7.3,11.2,10.7,20.4
2016,3,30,3,72,72,54,36,54,36,65,39,21.9,25.7,30.9,11.4,7.1,10.9,10.5,20
2016,3,30,4,71.6,71.6,53.7,35.8,53.7,35.8,64.7,39,21.8,25.6,30.8,11.4,7.1,10.9,10.4,19.9
2016,3,30,5,73.5,73.5,55.2,36.8,55.2,36.8,66.4,40,22.3,26.2,31.6,11.7,7.3,11.2,10.7,20.4
2016,3,30,6,88.1,88.1,66.1,44.1,66.1,44.1,79.6,48,26.8,31.4,37.8,14,8.7,13.4,12.8,24.5
2016,3,30,7,105.2,105.2,78.9,52.6,78.9,52.6,95,58,32,37.5,45.2,16.7,10.4,16,15.3,29.2
2016,3,30,8,113.8,113.8,85.4,56.9,85.4,56.9,102.8,62,34.6,40.6,48.9,18,11.3,17.3,16.5,31.6
2016,3,30,9,113.9,113.9,85.4,57,85.4,57,102.9,62,34.6,40.6,48.9,18.1,11.3,17.3,16.6,31.6
2016,3,30,10,108.6,108.6,81.4,54.3,81.4,54.3,98.1,60,33,38.7,46.6,17.2,10.8,16.5,15.8,30.1
2016,3,30,11,104.3,104.3,78.2,52.1,78.2,52.1,94.2,57,31.7,37.2,44.8,16.5,10.3,15.8,15.2,28.9
2016,3,30,12,113.4,113.4,85.1,56.7,85.1,56.7,102.4,62,34.5,40.5,48.7,18,11.2,17.2,16.5,31.5
2016,3,30,13,117.6,117.6,88.2,58.8,88.2,58.8,106.2,64,35.7,41.9,50.5,18.6,11.7,17.9,17.1,32.6
2016,3,30,14,112.8,112.8,84.6,56.4,84.6,56.4,101.8,62,34.3,40.2,48.4,17.9,11.2,17.1,16.4,31.3
2016,3,30,15,107.1,107.1,80.3,53.5,80.3,53.5,96.7,59,32.5,38.2,46,17,10.6,16.3,15.6,29.7
2016,3,30,16,97.3,97.3,73,48.6,73,48.6,87.8,53,29.6,34.7,41.8,15.4,9.6,14.8,14.1,27
2016,3,30,17,93.7,93.7,70.3,46.9,70.3,46.9,84.6,51,28.5,33.4,40.2,14.9,9.3,14.2,13.6,26
2016,3,30,18,99.6,99.6,74.7,49.8,74.7,49.8,89.9,55,30.3,35.5,42.8,15.8,9.9,15.1,14.5,27.6
2016,3,30,19,100,100,75,50,75,50,90.3,55,30.4,35.7,42.9,15.8,9.9,15.2,14.5,27.7
2016,3,30,20,102.1,102.1,76.6,51.1,76.6,51.1,92.2,56,31,36.4,43.8,16.2,10.1,15.5,14.8,28.3
2016,3,30,21,95.4,95.4,71.5,47.7,71.5,47.7,86.1,52,29,34,41,15.1,9.5,14.5,13.9,26.5
2016,3,30,22,87.8,87.8,65.8,43.9,65.8,43.9,79.2,48,26.7,31.3,37.7,13.9,8.7,13.3,12.8,24.3
2016,3,30,23,83.2,83.2,62.4,41.6,62.4,41.6,75.1,46,25.3,29.7,35.7,13.2,8.2,12.6,12.1,23.1
2016,3,31,0,78.7,78.7,59.1,39.4,59.1,39.4,71.1,43,23.9,28.1,33.8,12.5,7.8,12,11.4,21.8
2016,3,31,1,76.6,76.6,57.4,38.3,57.4,38.3,69.2,42,23.3,27.3,32.9,12.1,7.6,11.6,11.1,21.2
2016,3,31,2,73.7,73.7,55.3,36.8,55.3,36.8,66.5,40,22.4,26.3,31.6,11.7,7.3,11.2,10.7,20.4
2016,3,31,3,72,72,54,36,54,36,65,39,21.9,25.7,30.9,11.4,7.1,10.9,10.5,20
2016,3,31,4,71.6,71.6,53.7,35.8,53.7,35.8,64.7,39,21.8,25.6,30.8,11.4,7.1,10.9,10.4,19.9
2016,3,31,5,73.5,73.5,55.2,36.8,55.2,36.8,66.4,40,22.3,26.2,31.6,11.7,7.3,11.2,10.7,20.4
2016,3,31,6,88.1,88.1,66.1,44.1,66.1,44.1,79.6,48,26.8,31.4,37.8,14,8.7,13.4,12.8,24.5
2016,3,31,7,105.2,105.2,78.9,52.6,78.9,52.6,95,58,32,37.5,45.2,16.7,10.4,16,15.3,29.2
2016,3,31,8,113.8,113.8,85.4,56.9,85.4,56.9,102.8,62,34.6,40.6,48.9,18,11.3,17.3,16.5,31.6
2016,3,31,9,113.9,113.9,85.4,57,85.4,57,102.9,62,34.6,40.6,48.9,18.1,11.3,17.3,16.6,31.6
2016,3,31,10,108.6,108.6,81.4,54.3,81.4,54.3,98.1,60,33,38.7,46.6,17.2,10.8,16.5,15.8,30.1
2016,3,31,11,104.3,104.3,78.2,52.1,78.2,52.1,94.2,57,31.7,37.2,44.8,16.5,10.3,15.8,15.2,28.9
2016,3,31,12,113.4,113.4,85.1,56.7,85.1,56.7,102.4,62,34.5,40.5,48.7,18,11.2,17.2,16.5,31.5
2016,3,31,13,117.6,117.6,88.2,58.8,88.2,58.8,106.2,64,35.7,41.9,50.5,18.6,11.7,17.9,17.1,32.6
2016,3,31,14,112.8,112.8,84.6,56.4,84.6,56.4,101.8,62,34.3,40.2,48.4,17.9,11.2,17.1,16.4,31.3
2016,3,31,15,107.1,107.1,80.3,53.5,80.3,53.5,96.7,59,32.5,38.2,46,17,10.6,16.3,15.6,29.7
2016,3,31,16,97.3,97.3,73,48.6,73,48.6,87.8,53,29.6,34.7,41.8,15.4,9.6,14.8,14.1,27
2016,3,31,17,93.7,93.7,70.3,46.9,70.3,46.9,84.6,51,28.5,33.4,40.2,14.9,9.3,14.2,13.6,26
2016,3,31,18,99.6,99.6,74.7,49.8,74.7,49.8,89.9,55,30.3,35.5,42.8,15.8,9.9,15.1,14.5,27.6
2016,3,31,19,100,100,75,50,75,50,90.3,55,30.4,35.7,42.9,15.8,9.9,15.2,14.5,27.7
2016,3,31,20,102.1,102.1,76.6,51.1,76.6,51.1,92.2,56,31,36.4,43.8,16.2,10.1,15.5,14.8,28.3
2016,3,31,21,95.4,95.4,71.5,47.7,71.5,47.7,86.1,52,29,34,41,15.1,9.5,14.5,13.9,26.5
2016,3,31,22,87.8,87.8,65.8,43.9,65.8,43.9,79.2,48,26.7,31.3,37.7,13.9,8.7,13.3,12.8,24.3
2016,3,31,23,83.2,83.2,62.4,41.6,62.4,41.6,75.1,46,25.3,29.7,35.7,13.2,8.2,12.6,12.1,23.1
2016,4,1,0,79.4,79.4,59.5,39.7,59.5,39.7,71.7,44,24.1,28.3,34.1,12.6,7.9,12.1,11.5,22
2016,4,1,1,77.2,77.2,57.9,38.6,57.9,38.6,69.7,42,23.5,27.5,33.2,12.2,7.7,11.7,11.2,21.4
2016,4,1,2,74.3,74.3,55.7,37.2,55.7,37.2,67.1,41,22.6,26.5,31.9,11.8,7.4,11.3,10.8,20.6
2016,4,1,3,72.7,72.7,54.5,36.3,54.5,36.3,65.6,40,22.1,25.9,31.2,11.5,7.2,11,10.6,20.2
2016,4,1,4,72.3,72.3,54.2,36.1,54.2,36.1,65.3,40,22,25.8,31,11.5,7.2,11,10.5,20
2016,4,1,5,74.2,74.2,55.6,37.1,55.6,37.1,67,41,22.5,26.5,31.8,11.8,7.3,11.3,10.8,20.6
2016,4,1,6,88.9,88.9,66.7,44.5,66.7,44.5,80.3,49,27,31.7,38.2,14.1,8.8,13.5,12.9,24.7
2016,4,1,7,106.1,106.1,79.5,53,79.5,53,95.8,58,32.2,37.8,45.5,16.8,10.5,16.1,15.4,29.4
2016,4,1,8,114.7,114.7,86,57.3,86,57.3,103.6,63,34.8,40.9,49.2,18.2,11.4,17.4,16.7,31.8
2016,4,1,9,114.8,114.8,86.1,57.4,86.1,57.4,103.7,63,34.9,41,49.3,18.2,11.4,17.4,16.7,31.9
2016,4,1,10,109.5,109.5,82.1,54.7,82.1,54.7,98.9,60,33.3,39.1,47,17.4,10.8,16.6,15.9,30.4
2016,4,1,11,105.2,105.2,78.9,52.6,78.9,52.6,95,58,32,37.5,45.2,16.7,10.4,16,15.3,29.2
2016,4,1,12,114.3,114.3,85.7,57.2,85.7,57.2,103.2,63,34.7,40.8,49.1,18.1,11.3,17.4,16.6,31.7
2016,4,1,13,118.6,118.6,89,59.3,89,59.3,107.1,65,36,42.3,50.9,18.8,11.8,18,17.2,32.9
2016,4,1,14,113.7,113.7,85.3,56.8,85.3,56.8,102.6,62,34.5,40.5,48.8,18,11.3,17.3,16.5,31.5
2016,4,1,15,108,108,81,54,81,54,97.5,59,32.8,38.5,46.4,17.1,10.7,16.4,15.7,29.9
2016,4,1,16,98.2,98.2,73.6,49.1,73.6,49.1,88.6,54,29.8,35,42.2,15.6,9.7,14.9,14.3,27.2
2016,4,1,17,94.5,94.5,70.9,47.2,70.9,47.2,85.3,52,28.7,33.7,40.6,15,9.4,14.4,13.7,26.2
2016,4,1,18,100.5,100.5,75.4,50.2,75.4,50.2,90.7,55,30.5,35.8,43.1,15.9,10,15.3,14.6,27.9
2016,4,1,19,100.8,100.8,75.6,50.4,75.6,50.4,91.1,55,30.6,36,43.3,16,10,15.3,14.7,28
2016,4,1,20,103,103,77.3,51.5,77.3,51.5,93,56,31.3,36.7,44.2,16.3,10.2,15.6,15,28.6
2016,4,1,21,96.1,96.1,72.1,48.1,72.1,48.1,86.8,53,29.2,34.3,41.3,15.2,9.5,14.6,14,26.7
2016,4,1,22,88.5,88.5,66.4,44.3,66.4,44.3,79.9,49,26.9,31.6,38,14,8.8,13.4,12.9,24.6
2016,4,1,23,83.8,83.8,62.9,41.9,62.9,41.9,75.7,46,25.5,29.9,36,13.3,8.3,12.7,12.2,23.3
2016,4,2,0,71.5,71.5,53.6,35.8,53.6,35.8,64.6,39,21.7,25.5,30.7,11.3,7.1,10.9,10.4,19.8
2016,4,2,1,69.5,69.5,52.1,34.7,52.1,34.7,62.7,38,21.1,24.8,29.8,11,6.9,10.6,10.1,19.3
2016,4,2,2,66.8,66.8,50.1,33.4,50.1,33.4,60.3,37,20.3,23.8,28.7,10.6,6.6,10.1,9.7,18.5
2016,4,2,3,65.3,65.3,49,32.6,49,32.6,58.9,36,19.8,23.3,28,10.3,6.5,9.9,9.5,18.1
2016,4,2,4,65,65,48.8,32.5,48.8,32.5,58.7,36,19.8,23.2,27.9,10.3,6.4,9.9,9.4,18
2016,4,2,5,66.8,66.8,50.1,33.4,50.1,33.4,60.3,37,20.3,23.8,28.7,10.6,6.6,10.1,9.7,18.5
2016,4,2,6,80,80,60,40,60,40,72.2,44,24.3,28.5,34.4,12.7,7.9,12.2,11.6,22.2
2016,4,2,7,95.4,95.4,71.5,47.7,71.5,47.7,86.1,52,29,34,41,15.1,9.5,14.5,13.9,26.5
2016,4,2,8,103.3,103.3,77.4,51.6,77.4,51.6,93.2,57,31.4,36.8,44.3,16.4,10.2,15.7,15,28.6
2016,4,2,9,103.4,103.4,77.5,51.7,77.5,51.7,93.4,57,31.4,36.9,44.4,16.4,10.2,15.7,15,28.7
2016,4,2,10,98.6,98.6,73.9,49.3,73.9,49.3,89,54,29.9,35.2,42.3,15.6,9.8,15,14.3,27.3
2016,4,2,11,94.6,94.6,71,47.3,71,47.3,85.4,52,28.8,33.8,40.6,15,9.4,14.4,13.8,26.3
2016,4,2,12,102.9,102.9,77.2,51.4,77.2,51.4,92.9,56,31.3,36.7,44.2,16.3,10.2,15.6,14.9,28.5
2016,4,2,13,106.7,106.7,80,53.3,80,53.3,96.3,58,32.4,38.1,45.8,16.9,10.6,16.2,15.5,29.6
2016,4,2,14,102.4,102.4,76.8,51.2,76.8,51.2,92.4,56,31.1,36.5,44,16.2,10.1,15.6,14.9,28.4
2016,4,2,15,97.2,97.2,72.9,48.6,72.9,48.6,87.7,53,29.5,34.7,41.7,15.4,9.6,14.8,14.1,27
2016,4,2,16,88.3,88.3,66.2,44.1,66.2,44.1,79.7,48,26.8,31.5,37.9,14,8.7,13.4,12.8,24.5
2016,4,2,17,85.1,85.1,63.8,42.5,63.8,42.5,76.8,47,25.9,30.4,36.5,13.5,8.4,12.9,12.4,23.6
2016,4,2,18,90.4,90.4,67.8,45.2,67.8,45.2,81.7,50,27.5,32.3,38.8,14.3,9,13.7,13.1,25.1
2016,4,2,19,90.8,90.8,68.1,45.4,68.1,45.4,82,50,27.6,32.4,39,14.4,9,13.8,13.2,25.2
2016,4,2,20,92.7,92.7,69.5,46.4,69.5,46.4,83.7,51,28.2,33.1,39.8,14.7,9.2,14.1,13.5,25.7
2016,4,2,21,86.6,86.6,65,43.3,65,43.3,78.2,47,26.3,30.9,37.2,13.7,8.6,13.2,12.6,24
2016,4,2,22,79.6,79.6,59.7,39.8,59.7,39.8,71.9,44,24.2,28.4,34.2,12.6,7.9,12.1,11.6,22.1
2016,4,2,23,75.4,75.4,56.6,37.7,56.6,37.7,68.1,41,22.9,26.9,32.4,12,7.5,11.5,11,20.9
2016,4,3,0,71.5,71.5,53.6,35.8,53.6,35.8,64.6,39,21.7,25.5,30.7,11.3,7.1,10.9,10.4,19.8
2016,4,3,1,69.5,69.5,52.1,34.7,52.1,34.7,62.7,38,21.1,24.8,29.8,11,6.9,10.6,10.1,19.3
2016,4,3,2,66.8,66.8,50.1,33.4,50.1,33.4,60.3,37,20.3,23.8,28.7,10.6,6.6,10.1,9.7,18.5
2016,4,3,3,65.3,65.3,49,32.6,49,32.6,58.9,36,19.8,23.3,28,10.3,6.5,9.9,9.5,18.1
2016,4,3,4,65,65,48.8,32.5,48.8,32.5,58.7,36,19.8,23.2,27.9,10.3,6.4,9.9,9.4,18
2016,4,3,5,66.8,66.8,50.1,33.4,50.1,33.4,60.3,37,20.3,23.8,28.7,10.6,6.6,10.1,9.7,18.5
2016,4,3,6,80,80,60,40,60,40,72.2,44,24.3,28.5,34.4,12.7,7.9,12.2,11.6,22.2
2016,4,3,7,95.4,95.4,71.5,47.7,71.5,47.7,86.1,52,29,34,41,15.1,9.5,14.5,13.9,26.5
2016,4,3,8,103.3,103.3,77.4,51.6,77.4,51.6,93.2,57,31.4,36.8,44.3,16.4,10.2,15.7,15,28.6
2016,4,3,9,103.4,103.4,77.5,51.7,77.5,51.7,93.4,57,31.4,36.9,44.4,16.4,10.2,15.7,15,28.7
2016,4,3,10,98.6,98.6,73.9,49.3,73.9,49.3,89,54,29.9,35.2,42.3,15.6,9.8,15,14.3,27.3
2016,4,3,11,94.6,94.6,71,47.3,71,47.3,85.4,52,28.8,33.8,40.6,15,9.4,14.4,13.8,26.3
2016,4,3,12,102.9,102.9,77.2,51.4,77.2,51.4,92.9,56,31.3,36.7,44.2,16.3,10.2,15.6,14.9,28.5
2016,4,3,13,106.7,106.7,80,53.3,80,53.3,96.3,58,32.4,38.1,45.8,16.9,10.6,16.2,15.5,29.6
2016,4,3,14,102.4,102.4,76.8,51.2,76.8,51.2,92.4,56,31.1,36.5,44,16.2,10.1,15.6,14.9,28.4
2016,4,3,15,97.2,97.2,72.9,48.6,72.9,48.6,87.7,53,29.5,34.7,41.7,15.4,9.6,14.8,14.1,27
2016,4,3,16,88.3,88.3,66.2,44.1,66.2,44.1,79.7,48,26.8,31.5,37.9,14,8.7,13.4,12.8,24.5
2016,4,3,17,85.1,85.1,63.8,42.5,63.8,42.5,76.8,47,25.9,30.4,36.5,13.5,8.4,12.9,12.4,23.6
2016,4,3,18,90.4,90.4,67.8,45.2,67.8,45.2,81.7,50,27.5,32.3,38.8,14.3,9,13.7,13.1,25.1
2016,4,3,19,90.8,90.8,68.1,45.4,68.1,45.4,82,50,27.6,32.4,39,14.4,9,13.8,13.2,25.2
2016,4,3,20,92.7,92.7,69.5,46.4,69.5,46.4,83.7,51,28.2,33.1,39.8,14.7,9.2,14.1,13.5,25.7
2016,4,3,21,86.6,86.6,65,43.3,65,43.3,78.2,47,26.3,30.9,37.2,13.7,8.6,13.2,12.6,24
2016,4,3,22,79.6,79.6,59.7,39.8,59.7,39.8,71.9,44,24.2,28.4,34.2,12.6,7.9,12.1,11.6,22.1
2016,4,3,23,75.4,75.4,56.6,37.7,56.6,37.7,68.1,41,22.9,26.9,32.4,12,7.5,11.5,11,20.9
2016,4,4,0,79.4,79.4,59.5,39.7,59.5,39.7,71.7,44,24.1,28.3,34.1,12.6,7.9,12.1,11.5,22
2016,4,4,1,77.2,77.2,57.9,38.6,57.9,38.6,69.7,42,23.5,27.5,33.2,12.2,7.7,11.7,11.2,21.4
2016,4,4,2,74.3,74.3,55.7,37.2,55.7,37.2,67.1,41,22.6,26.5,31.9,11.8,7.4,11.3,10.8,20.6
2016,4,4,3,72.7,72.7,54.5,36.3,54.5,36.3,65.6,40,22.1,25.9,31.2,11.5,7.2,11,10.6,20.2
2016,4,4,4,72.3,72.3,54.2,36.1,54.2,36.1,65.3,40,22,25.8,31,11.5,7.2,11,10.5,20
2016,4,4,5,74.2,74.2,55.6,37.1,55.6,37.1,67,41,22.5,26.5,31.8,11.8,7.3,11.3,10.8,20.6
2016,4,4,6,88.9,88.9,66.7,44.5,66.7,44.5,80.3,49,27,31.7,38.2,14.1,8.8,13.5,12.9,24.7
2016,4,4,7,106.1,106.1,79.5,53,79.5,53,95.8,58,32.2,37.8,45.5,16.8,10.5,16.1,15.4,29.4
2016,4,4,8,114.7,114.7,86,57.3,86,57.3,103.6,63,34.8,40.9,49.2,18.2,11.4,17.4,16.7,31.8
2016,4,4,9,114.8,114.8,86.1,57.4,86.1,57.4,103.7,63,34.9,41,49.3,18.2,11.4,17.4,16.7,31.9
2016,4,4,10,109.5,109.5,82.1,54.7,82.1,54.7,98.9,60,33.3,39.1,47,17.4,10.8,16.6,15.9,30.4
2016,4,4,11,105.2,105.2,78.9,52.6,78.9,52.6,95,58,32,37.5,45.2,16.7,10.4,16,15.3,29.2
2016,4,4,12,114.3,114.3,85.7,57.2,85.7,57.2,103.2,63,34.7,40.8,49.1,18.1,11.3,17.4,16.6,31.7
2016,4,4,13,118.6,118.6,89,59.3,89,59.3,107.1,65,36,42.3,50.9,18.8,11.8,18,17.2,32.9
2016,4,4,14,113.7,113.7,85.3,56.8,85.3,56.8,102.6,62,34.5,40.5,48.8,18,11.3,17.3,16.5,31.5
2016,4,4,15,108,108,81,54,81,54,97.5,59,32.8,38.5,46.4,17.1,10.7,16.4,15.7,29.9
2016,4,4,16,98.2,98.2,73.6,49.1,73.6,49.1,88.6,54,29.8,35,42.2,15.6,9.7,14.9,14.3,27.2
2016,4,4,17,94.5,94.5,70.9,47.2,70.9,47.2,85.3,52,28.7,33.7,40.6,15,9.4,14.4,13.7,26.2
2016,4,4,18,100.5,100.5,75.4,50.2,75.4,50.2,90.7,55,30.5,35.8,43.1,15.9,10,15.3,14.6,27.9
2016,4,4,19,100.8,100.8,75.6,50.4,75.6,50.4,91.1,55,30.6,36,43.3,16,10,15.3,14.7,28
2016,4,4,20,103,103,77.3,51.5,77.3,51.5,93,56,31.3,36.7,44.2,16.3,10.2,15.6,15,28.6
2016,4,4,21,96.1,96.1,72.1,48.1,72.1,48.1,86.8,53,29.2,34.3,41.3,15.2,9.5,14.6,14,26.7
2016,4,4,22,88.5,88.5,66.4,44.3,66.4,44.3,79.9,49,26.9,31.6,38,14,8.8,13.4,12.9,24.6
2016,4,4,23,83.8,83.8,62.9,41.9,62.9,41.9,75.7,46,25.5,29.9,36,13.3,8.3,12.7,12.2,23.3
2016,4,5,0,79.4,79.4,59.5,39.7,59.5,39.7,71.7,44,24.1,28.3,34.1,12.6,7.9,12.1,11.5,22
2016,4,5,1,77.2,77.2,57.9,38.6,57.9,38.6,69.7,42,23.5,27.5,33.2,12.2,7.7,11.7,11.2,21.4
2016,4,5,2,74.3,74.3,55.7,37.2,55.7,37.2,67.1,41,22.6,26.5,31.9,11.8,7.4,11.3,10.8,20.6
2016,4,5,3,72.7,72.7,54.5,36.3,54.5,36.3,65.6,40,22.1,25.9,31.2,11.5,7.2,11,10.6,20.2
2016,4,5,4,72.3,72.3,54.2,36.1,54.2,36.1,65.3,40,22,25.8,31,11.5,7.2,11,10.5,20
2016,4,5,5,74.2,74.2,55.6,37.1,55.6,37.1,67,41,22.5,26.5,31.8,11.8,7.3,11.3,10.8,20.6
2016,4,5,6,88.9,88.9,66.7,44.5,66.7,44.5,80.3,49,27,31.7,38.2,14.1,8.8,13.5,12.9,24.7
2016,4,5,7,106.1,106.1,79.5,53,79.5,53,95.8,58,32.2,37.8,45.5,16.8,10.5,16.1,15.4,29.4
2016,4,5,8,114.7,114.7,86,57.3,86,57.3,103.6,63,34.8,40.9,49.2,18.2,11.4,17.4,16.7,31.8
2016,4,5,9,114.8,114.8,86.1,57.4,86.1,57.4,103.7,63,34.9,41,49.3,18.2,11.4,17.4,16.7,31.9
2016,4,5,10,109.5,109.5,82.1,54.7,82.1,54.7,98.9,60,33.3,39.1,47,17.4,10.8,16.6,15.9,30.4
2016,4,5,11,105.2,105.2,78.9,52.6,78.9,52.6,95,58,32,37.5,45.2,16.7,10.4,16,15.3,29.2
2016,4,5,12,114.3,114.3,85.7,57.2,85.7,57.2,103.2,63,34.7,40.8,49.1,18.1,11.3,17.4,16.6,31.7
2016,4,5,13,118.6,118.6,89,59.3,89,59.3,107.1,65,36,42.3,50.9,18.8,11.8,18,17.2,32.9
2016,4,5,14,113.7,113.7,85.3,56.8,85.3,56.8,102.6,62,34.5,40.5,48.8,18,11.3,17.3,16.5,31.5
2016,4,5,15,108,108,81,54,81,54,97.5,59,32.8,38.5,46.4,17.1,10.7,16.4,15.7,29.9
2016,4,5,16,98.2,98.2,73.6,49.1,73.6,49.1,88.6,54,29.8,35,42.2,15.6,9.7,14.9,14.3,27.2
2016,4,5,17,94.5,94.5,70.9,47.2,70.9,47.2,85.3,52,28.7,33.7,40.6,15,9.4,14.4,13.7,26.2
2016,4,5,18,100.5,100.5,75.4,50.2,75.4,50.2,90.7,55,30.5,35.8,43.1,15.9,10,15.3,14.6,27.9
2016,4,5,19,100.8,100.8,75.6,50.4,75.6,50.4,91.1,55,30.6,36,43.3,16,10,15.3,14.7,28
2016,4,5,20,103,103,77.3,51.5,77.3,51.5,93,56,31.3,36.7,44.2,16.3,10.2,15.6,15,28.6
